danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,type,uri,analysis_url,track_href
0.789,0.634,10,-6.493,0,0.238,0.194,7.27e-06,0.37,0.377,82.089,3J5SeyQv9mh2eEMxAJ4iNg,312373,4,audio_features,spotify:track:3J5SeyQv9mh2eEMxAJ4iNg,https://api.spotify.com/v1/audio-analysis/3J5SeyQv9mh2eEMxAJ4iNg,https://api.spotify.com/v1/tracks/3J5SeyQv9mh2eEMxAJ4iNg
0.769,0.807,11,-2.966,1,0.306,0.0515,0,0.111,0.364,82.422,6K2anECyrckidwf5wxS78Q,139845,4,audio_features,spotify:track:6K2anECyrckidwf5wxS78Q,https://api.spotify.com/v1/audio-analysis/6K2anECyrckidwf5wxS78Q,https://api.spotify.com/v1/tracks/6K2anECyrckidwf5wxS78Q
0.632,0.792,1,-6.644,1,0.0864,0.0207,0,0.666,0.539,77.542,0pA0rcw7ci5X5XHrnBpkdn,204387,4,audio_features,spotify:track:0pA0rcw7ci5X5XHrnBpkdn,https://api.spotify.com/v1/audio-analysis/0pA0rcw7ci5X5XHrnBpkdn,https://api.spotify.com/v1/tracks/0pA0rcw7ci5X5XHrnBpkdn
0.603,0.725,6,-3.054,1,0.0393,0.174,0,0.0786,0.304,122.803,3NJG6vMH1ZsectZkocMEm0,239853,4,audio_features,spotify:track:3NJG6vMH1ZsectZkocMEm0,https://api.spotify.com/v1/audio-analysis/3NJG6vMH1ZsectZkocMEm0,https://api.spotify.com/v1/tracks/3NJG6vMH1ZsectZkocMEm0
0.916,0.844,7,-3.967,1,0.236,0.0394,0,0.0778,0.586,95.19,0Z2J91b2iTGLVTZC4fKgxf,312627,4,audio_features,spotify:track:0Z2J91b2iTGLVTZC4fKgxf,https://api.spotify.com/v1/audio-analysis/0Z2J91b2iTGLVTZC4fKgxf,https://api.spotify.com/v1/tracks/0Z2J91b2iTGLVTZC4fKgxf
0.822,0.861,11,-8.846,1,0.0832,0.25,7e-05,0.164,0.548,123.964,7EHAXZenBzmGCpccWCyg8z,227373,4,audio_features,spotify:track:7EHAXZenBzmGCpccWCyg8z,https://api.spotify.com/v1/audio-analysis/7EHAXZenBzmGCpccWCyg8z,https://api.spotify.com/v1/tracks/7EHAXZenBzmGCpccWCyg8z
0.918,0.837,1,-6.792,1,0.255,0.234,0,0.227,0.855,120.017,36TO60sxDduIsO3xH8IcUh,236000,4,audio_features,spotify:track:36TO60sxDduIsO3xH8IcUh,https://api.spotify.com/v1/audio-analysis/36TO60sxDduIsO3xH8IcUh,https://api.spotify.com/v1/tracks/36TO60sxDduIsO3xH8IcUh
0.715,0.57,0,-7.682,0,0.172,0.222,2.32e-06,0.343,0.371,107.766,6xXYFVsFDGSLNzeE9zGCiL,232293,4,audio_features,spotify:track:6xXYFVsFDGSLNzeE9zGCiL,https://api.spotify.com/v1/audio-analysis/6xXYFVsFDGSLNzeE9zGCiL,https://api.spotify.com/v1/tracks/6xXYFVsFDGSLNzeE9zGCiL
0.547,0.737,7,-6.397,1,0.361,0.299,0,0.173,0.323,130.022,5tErNrwK58SgLMjZXJ5fdY,121870,4,audio_features,spotify:track:5tErNrwK58SgLMjZXJ5fdY,https://api.spotify.com/v1/audio-analysis/5tErNrwK58SgLMjZXJ5fdY,https://api.spotify.com/v1/tracks/5tErNrwK58SgLMjZXJ5fdY
0.707,0.617,6,-8.446,0,0.21,0.0222,0,0.345,0.534,160.003,2NjeQLvFsfeKdZoA7dbfL1,186627,4,audio_features,spotify:track:2NjeQLvFsfeKdZoA7dbfL1,https://api.spotify.com/v1/audio-analysis/2NjeQLvFsfeKdZoA7dbfL1,https://api.spotify.com/v1/tracks/2NjeQLvFsfeKdZoA7dbfL1
0.803,0.618,7,-6.608,1,0.351,0.0611,0,0.085,0.744,159.974,4oH3UprLi434tqza0FapSP,195682,4,audio_features,spotify:track:4oH3UprLi434tqza0FapSP,https://api.spotify.com/v1/audio-analysis/4oH3UprLi434tqza0FapSP,https://api.spotify.com/v1/tracks/4oH3UprLi434tqza0FapSP
0.918,0.684,11,-9.208,0,0.285,0.35,3.16e-06,0.0907,0.774,140.077,4gAakyurZ4cbgnPyTuswp7,116710,4,audio_features,spotify:track:4gAakyurZ4cbgnPyTuswp7,https://api.spotify.com/v1/audio-analysis/4gAakyurZ4cbgnPyTuswp7,https://api.spotify.com/v1/tracks/4gAakyurZ4cbgnPyTuswp7
0.709,0.638,1,-6.919,1,0.0368,0.00624,0,0.157,0.132,119.876,3oVZPCQErNdBbQVHlDuSFJ,232827,4,audio_features,spotify:track:3oVZPCQErNdBbQVHlDuSFJ,https://api.spotify.com/v1/audio-analysis/3oVZPCQErNdBbQVHlDuSFJ,https://api.spotify.com/v1/tracks/3oVZPCQErNdBbQVHlDuSFJ
0.908,0.669,7,-2.827,1,0.0738,0.00286,0,0.237,0.662,112.238,7lQ8MOhq6IN2w8EYcFNSUk,290320,4,audio_features,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/audio-analysis/7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/tracks/7lQ8MOhq6IN2w8EYcFNSUk
0.563,0.842,6,-3.639,0,0.319,0.0026,0,0.16,0.336,95.392,30KKYkJ0lonfKI2eaLACnZ,190067,4,audio_features,spotify:track:30KKYkJ0lonfKI2eaLACnZ,https://api.spotify.com/v1/audio-analysis/30KKYkJ0lonfKI2eaLACnZ,https://api.spotify.com/v1/tracks/30KKYkJ0lonfKI2eaLACnZ
0.836,0.579,9,-6.164,1,0.243,0.00207,0,0.11,0.431,85.486,3JAeYOjyJodI4PRs44lx2l,213358,4,audio_features,spotify:track:3JAeYOjyJodI4PRs44lx2l,https://api.spotify.com/v1/audio-analysis/3JAeYOjyJodI4PRs44lx2l,https://api.spotify.com/v1/tracks/3JAeYOjyJodI4PRs44lx2l
