danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,type,uri,analysis_url,track_href
0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,34gCuhDGsG4bRPIf9bb02f,281560,4,audio_features,spotify:track:34gCuhDGsG4bRPIf9bb02f,https://api.spotify.com/v1/audio-analysis/34gCuhDGsG4bRPIf9bb02f,https://api.spotify.com/v1/tracks/34gCuhDGsG4bRPIf9bb02f
0.653,0.897,1,-3.519,1,0.0319,0.000219,0.0136,0.112,0.043,128.026,5B3UK9FclS6qTVcrYk9lRP,197674,4,audio_features,spotify:track:5B3UK9FclS6qTVcrYk9lRP,https://api.spotify.com/v1/audio-analysis/5B3UK9FclS6qTVcrYk9lRP,https://api.spotify.com/v1/tracks/5B3UK9FclS6qTVcrYk9lRP
0.789,0.716,11,-4.241,0,0.0432,0.129,1.07e-05,0.069,0.611,125.906,0AH6WMe3OlAlUb5miXt2FQ,235493,4,audio_features,spotify:track:0AH6WMe3OlAlUb5miXt2FQ,https://api.spotify.com/v1/audio-analysis/0AH6WMe3OlAlUb5miXt2FQ,https://api.spotify.com/v1/tracks/0AH6WMe3OlAlUb5miXt2FQ
0.742,0.713,1,-5.522,0,0.0303,0.0205,0,0.059,0.879,120.032,5rwdhliMmo0aAQ08vU0AOZ,189960,4,audio_features,spotify:track:5rwdhliMmo0aAQ08vU0AOZ,https://api.spotify.com/v1/audio-analysis/5rwdhliMmo0aAQ08vU0AOZ,https://api.spotify.com/v1/tracks/5rwdhliMmo0aAQ08vU0AOZ
0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,58rFzMvW9kxNwMtGTgBQoP,186813,4,audio_features,spotify:track:58rFzMvW9kxNwMtGTgBQoP,https://api.spotify.com/v1/audio-analysis/58rFzMvW9kxNwMtGTgBQoP,https://api.spotify.com/v1/tracks/58rFzMvW9kxNwMtGTgBQoP
0.635,0.841,5,-5.379,1,0.0422,0.0134,0,0.0622,0.424,109.021,47Slg6LuqLaX0VodpSCvPt,220734,4,audio_features,spotify:track:47Slg6LuqLaX0VodpSCvPt,https://api.spotify.com/v1/audio-analysis/47Slg6LuqLaX0VodpSCvPt,https://api.spotify.com/v1/tracks/47Slg6LuqLaX0VodpSCvPt
0.71,0.54,2,-10.135,1,0.159,0.233,0.00143,0.348,0.373,128.008,7pQ4aLqPhmY9YTZ2EmCq9n,236260,4,audio_features,spotify:track:7pQ4aLqPhmY9YTZ2EmCq9n,https://api.spotify.com/v1/audio-analysis/7pQ4aLqPhmY9YTZ2EmCq9n,https://api.spotify.com/v1/tracks/7pQ4aLqPhmY9YTZ2EmCq9n
0.608,0.614,2,-3.727,1,0.0285,0.227,4.06e-06,0.157,0.402,127.884,3UN6cIn3VIyg0z1LCuFSum,208133,4,audio_features,spotify:track:3UN6cIn3VIyg0z1LCuFSum,https://api.spotify.com/v1/audio-analysis/3UN6cIn3VIyg0z1LCuFSum,https://api.spotify.com/v1/tracks/3UN6cIn3VIyg0z1LCuFSum
0.723,0.925,11,-4.239,0,0.0502,0.0248,0.000289,0.101,0.781,127.029,5k4WJoV4jzzIxl8tamc2he,195133,4,audio_features,spotify:track:5k4WJoV4jzzIxl8tamc2he,https://api.spotify.com/v1/audio-analysis/5k4WJoV4jzzIxl8tamc2he,https://api.spotify.com/v1/tracks/5k4WJoV4jzzIxl8tamc2he
0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,6YUTL4dYpB9xZO5qExPf05,222533,4,audio_features,spotify:track:6YUTL4dYpB9xZO5qExPf05,https://api.spotify.com/v1/audio-analysis/6YUTL4dYpB9xZO5qExPf05,https://api.spotify.com/v1/tracks/6YUTL4dYpB9xZO5qExPf05
0.568,0.686,11,-4.901,0,0.0903,0.133,0,0.11,0.4,148.294,7evPpWWu01Klxi0KlPxR17,208733,4,audio_features,spotify:track:7evPpWWu01Klxi0KlPxR17,https://api.spotify.com/v1/audio-analysis/7evPpWWu01Klxi0KlPxR17,https://api.spotify.com/v1/tracks/7evPpWWu01Klxi0KlPxR17
0.756,0.77,1,-3.502,1,0.0343,0.191,0,0.178,0.73,119.961,66ZcOcouenzZEnzTJvoFmH,246467,4,audio_features,spotify:track:66ZcOcouenzZEnzTJvoFmH,https://api.spotify.com/v1/audio-analysis/66ZcOcouenzZEnzTJvoFmH,https://api.spotify.com/v1/tracks/66ZcOcouenzZEnzTJvoFmH
0.546,0.787,7,-4.1,0,0.0517,0.0101,0.00021,0.0809,0.573,79.979,6LoQHIo74tOzQ8EsLEkhgF,231987,4,audio_features,spotify:track:6LoQHIo74tOzQ8EsLEkhgF,https://api.spotify.com/v1/audio-analysis/6LoQHIo74tOzQ8EsLEkhgF,https://api.spotify.com/v1/tracks/6LoQHIo74tOzQ8EsLEkhgF
0.681,0.174,1,-8.745,1,0.0315,0.837,3.35e-05,0.0983,0.231,112.672,2BOqDYLOJBiMOXShCV1neZ,260285,4,audio_features,spotify:track:2BOqDYLOJBiMOXShCV1neZ,https://api.spotify.com/v1/audio-analysis/2BOqDYLOJBiMOXShCV1neZ,https://api.spotify.com/v1/tracks/2BOqDYLOJBiMOXShCV1neZ
0.559,0.845,11,-3.871,1,0.0379,0.222,0,0.164,0.304,94.915,5y69gQtK33qxb8a24ACkCy,237493,4,audio_features,spotify:track:5y69gQtK33qxb8a24ACkCy,https://api.spotify.com/v1/audio-analysis/5y69gQtK33qxb8a24ACkCy,https://api.spotify.com/v1/tracks/5y69gQtK33qxb8a24ACkCy
0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,7fa9MBXhVfQ8P8Df9OEbD8,235545,4,audio_features,spotify:track:7fa9MBXhVfQ8P8Df9OEbD8,https://api.spotify.com/v1/audio-analysis/7fa9MBXhVfQ8P8Df9OEbD8,https://api.spotify.com/v1/tracks/7fa9MBXhVfQ8P8Df9OEbD8
0.66,0.55,5,-7.251,1,0.0649,0.229,0,0.0913,0.392,125.968,6UofkwvRPHUwq9iEG9VMEK,213338,4,audio_features,spotify:track:6UofkwvRPHUwq9iEG9VMEK,https://api.spotify.com/v1/audio-analysis/6UofkwvRPHUwq9iEG9VMEK,https://api.spotify.com/v1/tracks/6UofkwvRPHUwq9iEG9VMEK
0.596,0.73,9,-4.091,1,0.151,0.24,0,0.325,0.525,85.979,68jqcYs5XSkAxTfoa5JYXQ,192560,4,audio_features,spotify:track:68jqcYs5XSkAxTfoa5JYXQ,https://api.spotify.com/v1/audio-analysis/68jqcYs5XSkAxTfoa5JYXQ,https://api.spotify.com/v1/tracks/68jqcYs5XSkAxTfoa5JYXQ
0.6,0.683,6,-6.271,1,0.0493,0.0984,1.26e-06,0.11,0.494,102.036,514rhnksEwHUh6LxXsQ4Y9,210240,4,audio_features,spotify:track:514rhnksEwHUh6LxXsQ4Y9,https://api.spotify.com/v1/audio-analysis/514rhnksEwHUh6LxXsQ4Y9,https://api.spotify.com/v1/tracks/514rhnksEwHUh6LxXsQ4Y9
0.607,0.74,4,-4.793,0,0.172,0.0829,0,0.105,0.219,108.05,54l9GJGQ1UCFKe2tzt1Vxt,189401,4,audio_features,spotify:track:54l9GJGQ1UCFKe2tzt1Vxt,https://api.spotify.com/v1/audio-analysis/54l9GJGQ1UCFKe2tzt1Vxt,https://api.spotify.com/v1/tracks/54l9GJGQ1UCFKe2tzt1Vxt
0.579,0.871,0,-3.385,0,0.109,0.0679,0,0.353,0.601,139.841,4rvtlpAeDuOn4baUJPCEhy,229467,4,audio_features,spotify:track:4rvtlpAeDuOn4baUJPCEhy,https://api.spotify.com/v1/audio-analysis/4rvtlpAeDuOn4baUJPCEhy,https://api.spotify.com/v1/tracks/4rvtlpAeDuOn4baUJPCEhy
0.893,0.745,11,-3.105,0,0.0571,0.0642,0,0.0943,0.872,101.018,5bcTCxgc7xVfSaMV3RuVke,223413,4,audio_features,spotify:track:5bcTCxgc7xVfSaMV3RuVke,https://api.spotify.com/v1/audio-analysis/5bcTCxgc7xVfSaMV3RuVke,https://api.spotify.com/v1/tracks/5bcTCxgc7xVfSaMV3RuVke
0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,5HuqzFfq2ulY1iBAW5CxLe,227833,4,audio_features,spotify:track:5HuqzFfq2ulY1iBAW5CxLe,https://api.spotify.com/v1/audio-analysis/5HuqzFfq2ulY1iBAW5CxLe,https://api.spotify.com/v1/tracks/5HuqzFfq2ulY1iBAW5CxLe
0.792,0.625,1,-5.609,1,0.0536,0.00776,0.00188,0.329,0.37,103.967,12VWzyPDBCc8fqeWCAfNwR,173987,4,audio_features,spotify:track:12VWzyPDBCc8fqeWCAfNwR,https://api.spotify.com/v1/audio-analysis/12VWzyPDBCc8fqeWCAfNwR,https://api.spotify.com/v1/tracks/12VWzyPDBCc8fqeWCAfNwR
0.776,0.741,7,-5.804,1,0.041,0.0506,0,0.0701,0.854,120.079,2YMyVYNLmFDD0KGtNkkgFa,202480,4,audio_features,spotify:track:2YMyVYNLmFDD0KGtNkkgFa,https://api.spotify.com/v1/audio-analysis/2YMyVYNLmFDD0KGtNkkgFa,https://api.spotify.com/v1/tracks/2YMyVYNLmFDD0KGtNkkgFa
0.445,0.59,9,-6.747,1,0.0258,0.0575,1.08e-05,0.0832,0.334,172.016,5LOaKdW9D2Gl9neAN94NbR,237547,4,audio_features,spotify:track:5LOaKdW9D2Gl9neAN94NbR,https://api.spotify.com/v1/audio-analysis/5LOaKdW9D2Gl9neAN94NbR,https://api.spotify.com/v1/tracks/5LOaKdW9D2Gl9neAN94NbR
0.659,0.911,4,-2.28,1,0.0786,0.154,0.000304,0.191,0.576,91.999,094RugjgLW6CdPLOJctBZ3,169866,4,audio_features,spotify:track:094RugjgLW6CdPLOJctBZ3,https://api.spotify.com/v1/audio-analysis/094RugjgLW6CdPLOJctBZ3,https://api.spotify.com/v1/tracks/094RugjgLW6CdPLOJctBZ3
0.69,0.636,9,-6.028,0,0.0457,0.0203,0,0.147,0.8,96.0,5vL0yvddknhGj7IrBc6UTj,204285,4,audio_features,spotify:track:5vL0yvddknhGj7IrBc6UTj,https://api.spotify.com/v1/audio-analysis/5vL0yvddknhGj7IrBc6UTj,https://api.spotify.com/v1/tracks/5vL0yvddknhGj7IrBc6UTj
0.646,0.77,2,-6.596,0,0.226,0.00249,0,0.0715,0.681,99.165,5IVuqXILoxVWvWEPm82Jxr,236133,4,audio_features,spotify:track:5IVuqXILoxVWvWEPm82Jxr,https://api.spotify.com/v1/audio-analysis/5IVuqXILoxVWvWEPm82Jxr,https://api.spotify.com/v1/tracks/5IVuqXILoxVWvWEPm82Jxr
0.699,0.76,5,-3.173,1,0.0677,0.00223,0,0.132,0.696,129.996,4ROTEqZbUtCkXdSJXh3ctr,179640,4,audio_features,spotify:track:4ROTEqZbUtCkXdSJXh3ctr,https://api.spotify.com/v1/audio-analysis/4ROTEqZbUtCkXdSJXh3ctr,https://api.spotify.com/v1/tracks/4ROTEqZbUtCkXdSJXh3ctr
0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,1CZOrmHUUjeDP7N2B4Ba6S,294573,4,audio_features,spotify:track:1CZOrmHUUjeDP7N2B4Ba6S,https://api.spotify.com/v1/audio-analysis/1CZOrmHUUjeDP7N2B4Ba6S,https://api.spotify.com/v1/tracks/1CZOrmHUUjeDP7N2B4Ba6S
0.865,0.521,0,-6.932,1,0.0371,0.548,0.000115,0.0989,0.748,129.059,1qDrWA6lyx8cLECdZE7TV7,244885,4,audio_features,spotify:track:1qDrWA6lyx8cLECdZE7TV7,https://api.spotify.com/v1/audio-analysis/1qDrWA6lyx8cLECdZE7TV7,https://api.spotify.com/v1/tracks/1qDrWA6lyx8cLECdZE7TV7
0.709,0.737,1,-6.515,1,0.0359,0.0434,0.736,0.0951,0.707,125.073,0XRsFxbUeG5w5RX5dDSNie,180495,4,audio_features,spotify:track:0XRsFxbUeG5w5RX5dDSNie,https://api.spotify.com/v1/audio-analysis/0XRsFxbUeG5w5RX5dDSNie,https://api.spotify.com/v1/tracks/0XRsFxbUeG5w5RX5dDSNie
0.585,0.836,1,-4.572,1,0.134,0.00991,0,0.0448,0.579,173.934,1YiD079ne2nl9TEOrw43Gh,275987,4,audio_features,spotify:track:1YiD079ne2nl9TEOrw43Gh,https://api.spotify.com/v1/audio-analysis/1YiD079ne2nl9TEOrw43Gh,https://api.spotify.com/v1/tracks/1YiD079ne2nl9TEOrw43Gh
0.812,0.614,7,-5.063,1,0.0484,0.0595,1.62e-05,0.394,0.11,115.03,6RpzB5lxnqKwK1tHuLUVGZ,189228,4,audio_features,spotify:track:6RpzB5lxnqKwK1tHuLUVGZ,https://api.spotify.com/v1/audio-analysis/6RpzB5lxnqKwK1tHuLUVGZ,https://api.spotify.com/v1/tracks/6RpzB5lxnqKwK1tHuLUVGZ
0.575,0.33,7,-6.557,1,0.031,0.416,0,0.0872,0.277,95.801,6QfS2wq5sSC1xAJCQsTSlj,217213,4,audio_features,spotify:track:6QfS2wq5sSC1xAJCQsTSlj,https://api.spotify.com/v1/audio-analysis/6QfS2wq5sSC1xAJCQsTSlj,https://api.spotify.com/v1/tracks/6QfS2wq5sSC1xAJCQsTSlj
0.582,0.272,2,-5.662,1,0.0501,0.875,0,0.13,0.354,205.846,78TTtXnFQPzwqlbtbwqN0y,188238,4,audio_features,spotify:track:78TTtXnFQPzwqlbtbwqN0y,https://api.spotify.com/v1/audio-analysis/78TTtXnFQPzwqlbtbwqN0y,https://api.spotify.com/v1/tracks/78TTtXnFQPzwqlbtbwqN0y
0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,2TIlqbIneP0ZY1O0EzYLlc,182161,4,audio_features,spotify:track:2TIlqbIneP0ZY1O0EzYLlc,https://api.spotify.com/v1/audio-analysis/2TIlqbIneP0ZY1O0EzYLlc,https://api.spotify.com/v1/tracks/2TIlqbIneP0ZY1O0EzYLlc
0.653,0.821,2,-8.318,0,0.0431,0.0265,0.00589,0.236,0.14,128.109,6kxXgUyPMsP43mbXAMVjWY,159287,4,audio_features,spotify:track:6kxXgUyPMsP43mbXAMVjWY,https://api.spotify.com/v1/audio-analysis/6kxXgUyPMsP43mbXAMVjWY,https://api.spotify.com/v1/tracks/6kxXgUyPMsP43mbXAMVjWY
0.793,0.645,2,-9.815,0,0.0443,0.531,0.00021,0.1,0.365,115.98,5maiCdBRKITzSbx4mdyy8r,184138,4,audio_features,spotify:track:5maiCdBRKITzSbx4mdyy8r,https://api.spotify.com/v1/audio-analysis/5maiCdBRKITzSbx4mdyy8r,https://api.spotify.com/v1/tracks/5maiCdBRKITzSbx4mdyy8r
0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,2JzZzZUQj3Qff7wapcbKjc,229526,4,audio_features,spotify:track:2JzZzZUQj3Qff7wapcbKjc,https://api.spotify.com/v1/audio-analysis/2JzZzZUQj3Qff7wapcbKjc,https://api.spotify.com/v1/tracks/2JzZzZUQj3Qff7wapcbKjc
0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,1HNkqx9Ahdgi1Ixy2xkKkL,258987,4,audio_features,spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,https://api.spotify.com/v1/audio-analysis/1HNkqx9Ahdgi1Ixy2xkKkL,https://api.spotify.com/v1/tracks/1HNkqx9Ahdgi1Ixy2xkKkL
0.63,0.53,0,-7.259,1,0.0434,0.4,0,0.177,0.417,108.038,2YlZnw2ikdb837oKMKjBkW,225053,3,audio_features,spotify:track:2YlZnw2ikdb837oKMKjBkW,https://api.spotify.com/v1/audio-analysis/2YlZnw2ikdb837oKMKjBkW,https://api.spotify.com/v1/tracks/2YlZnw2ikdb837oKMKjBkW
0.601,0.724,6,-4.856,1,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,4hQ6UGyWQIGJmHSo0J88JW,207905,4,audio_features,spotify:track:4hQ6UGyWQIGJmHSo0J88JW,https://api.spotify.com/v1/audio-analysis/4hQ6UGyWQIGJmHSo0J88JW,https://api.spotify.com/v1/tracks/4hQ6UGyWQIGJmHSo0J88JW
0.481,0.267,7,-9.249,1,0.0339,0.8,0,0.249,0.137,117.64,4WzhjxvLP95y7AMDy0Atwb,227693,3,audio_features,spotify:track:4WzhjxvLP95y7AMDy0Atwb,https://api.spotify.com/v1/audio-analysis/4WzhjxvLP95y7AMDy0Atwb,https://api.spotify.com/v1/tracks/4WzhjxvLP95y7AMDy0Atwb
0.84,0.83,11,-5.217,0,0.148,0.0313,0.0551,0.073,0.695,124.988,1RqAQdolASl7InSLH8dEbr,207845,4,audio_features,spotify:track:1RqAQdolASl7InSLH8dEbr,https://api.spotify.com/v1/audio-analysis/1RqAQdolASl7InSLH8dEbr,https://api.spotify.com/v1/tracks/1RqAQdolASl7InSLH8dEbr
0.661,0.943,4,-2.52,0,0.0392,0.0188,0.000231,0.272,0.71,128.16,3T7ZHIgO30bKeASQppPtM6,198281,4,audio_features,spotify:track:3T7ZHIgO30bKeASQppPtM6,https://api.spotify.com/v1/audio-analysis/3T7ZHIgO30bKeASQppPtM6,https://api.spotify.com/v1/tracks/3T7ZHIgO30bKeASQppPtM6
0.655,0.899,11,-2.314,0,0.0372,0.00273,3.76e-05,0.34,0.707,126.021,5IR4eSVnuXPu8pJtQuzC5I,175238,4,audio_features,spotify:track:5IR4eSVnuXPu8pJtQuzC5I,https://api.spotify.com/v1/audio-analysis/5IR4eSVnuXPu8pJtQuzC5I,https://api.spotify.com/v1/tracks/5IR4eSVnuXPu8pJtQuzC5I
0.678,0.355,11,-10.102,0,0.0354,0.676,0.17,0.0912,0.158,80.982,7wch5iJo4JFtmrRfPVUBr1,183648,4,audio_features,spotify:track:7wch5iJo4JFtmrRfPVUBr1,https://api.spotify.com/v1/audio-analysis/7wch5iJo4JFtmrRfPVUBr1,https://api.spotify.com/v1/tracks/7wch5iJo4JFtmrRfPVUBr1
0.726,0.698,5,-4.165,1,0.0431,0.049,0,0.309,0.867,143.994,5PsMbxhgWpJMsouEfDTX6r,233478,4,audio_features,spotify:track:5PsMbxhgWpJMsouEfDTX6r,https://api.spotify.com/v1/audio-analysis/5PsMbxhgWpJMsouEfDTX6r,https://api.spotify.com/v1/tracks/5PsMbxhgWpJMsouEfDTX6r
0.572,0.802,5,-5.286,0,0.0412,0.0125,0.000101,0.135,0.555,174.03,3oeBaOmuWeNPjCVpWPjUvg,193103,4,audio_features,spotify:track:3oeBaOmuWeNPjCVpWPjUvg,https://api.spotify.com/v1/audio-analysis/3oeBaOmuWeNPjCVpWPjUvg,https://api.spotify.com/v1/tracks/3oeBaOmuWeNPjCVpWPjUvg
0.754,0.652,11,-4.924,0,0.0308,0.174,0,0.113,0.474,95.006,1FvOiE8MGWB8MUCAPvro3h,192013,4,audio_features,spotify:track:1FvOiE8MGWB8MUCAPvro3h,https://api.spotify.com/v1/audio-analysis/1FvOiE8MGWB8MUCAPvro3h,https://api.spotify.com/v1/tracks/1FvOiE8MGWB8MUCAPvro3h
0.42,0.435,0,-6.437,1,0.0396,0.573,0.000113,0.11,0.165,84.088,4qjDMhpqlSQABkLD9lmAxi,172724,4,audio_features,spotify:track:4qjDMhpqlSQABkLD9lmAxi,https://api.spotify.com/v1/audio-analysis/4qjDMhpqlSQABkLD9lmAxi,https://api.spotify.com/v1/tracks/4qjDMhpqlSQABkLD9lmAxi
0.612,0.28,0,-8.648,1,0.0434,0.932,0,0.088,0.387,72.795,0nJW01T7XtvILxQgC5J7Wh,213827,4,audio_features,spotify:track:0nJW01T7XtvILxQgC5J7Wh,https://api.spotify.com/v1/audio-analysis/0nJW01T7XtvILxQgC5J7Wh,https://api.spotify.com/v1/tracks/0nJW01T7XtvILxQgC5J7Wh
0.597,0.919,7,-2.954,1,0.0439,0.000145,0,0.282,0.729,113.991,4k80K0b6KZ2QjAYkXON7q6,255587,4,audio_features,spotify:track:4k80K0b6KZ2QjAYkXON7q6,https://api.spotify.com/v1/audio-analysis/4k80K0b6KZ2QjAYkXON7q6,https://api.spotify.com/v1/tracks/4k80K0b6KZ2QjAYkXON7q6
0.669,0.8,3,-5.609,1,0.117,0.358,0,0.241,0.179,105.052,6zTfkjNNQKcGfjJa5cKTkq,170310,4,audio_features,spotify:track:6zTfkjNNQKcGfjJa5cKTkq,https://api.spotify.com/v1/audio-analysis/6zTfkjNNQKcGfjJa5cKTkq,https://api.spotify.com/v1/tracks/6zTfkjNNQKcGfjJa5cKTkq
0.672,0.628,6,-7.203,1,0.0856,0.192,0.587,0.333,0.159,60.045,6NWq3JOKCQ21Av7y2q5RFb,185005,4,audio_features,spotify:track:6NWq3JOKCQ21Av7y2q5RFb,https://api.spotify.com/v1/audio-analysis/6NWq3JOKCQ21Av7y2q5RFb,https://api.spotify.com/v1/tracks/6NWq3JOKCQ21Av7y2q5RFb
0.604,0.851,10,-7.593,0,0.0405,0.00136,0.000228,0.167,0.144,127.97,2tmOwjRr3ZzEPtwIgCoM0s,214224,4,audio_features,spotify:track:2tmOwjRr3ZzEPtwIgCoM0s,https://api.spotify.com/v1/audio-analysis/2tmOwjRr3ZzEPtwIgCoM0s,https://api.spotify.com/v1/tracks/2tmOwjRr3ZzEPtwIgCoM0s
0.581,0.963,11,-4.087,1,0.0981,0.0295,0,0.139,0.788,129.992,3cHyrEgdyYRjgJKSOiOtcS,204160,4,audio_features,spotify:track:3cHyrEgdyYRjgJKSOiOtcS,https://api.spotify.com/v1/audio-analysis/3cHyrEgdyYRjgJKSOiOtcS,https://api.spotify.com/v1/tracks/3cHyrEgdyYRjgJKSOiOtcS
0.767,0.682,1,-5.02,1,0.042,0.0113,0.00016,0.104,0.833,127.975,0C4ejWmOTMv8vuYj85mf8m,243533,4,audio_features,spotify:track:0C4ejWmOTMv8vuYj85mf8m,https://api.spotify.com/v1/audio-analysis/0C4ejWmOTMv8vuYj85mf8m,https://api.spotify.com/v1/tracks/0C4ejWmOTMv8vuYj85mf8m
0.81,0.652,8,-10.595,1,0.186,0.0943,0.000502,0.105,0.607,160.114,0Mr2nNmm3OH8QAT5UGOLbA,218250,4,audio_features,spotify:track:0Mr2nNmm3OH8QAT5UGOLbA,https://api.spotify.com/v1/audio-analysis/0Mr2nNmm3OH8QAT5UGOLbA,https://api.spotify.com/v1/tracks/0Mr2nNmm3OH8QAT5UGOLbA
0.705,0.494,7,-8.83,1,0.0398,0.233,0,0.0825,0.287,113.085,7amhfTaV9f9u6gPRtD6kPT,268533,4,audio_features,spotify:track:7amhfTaV9f9u6gPRtD6kPT,https://api.spotify.com/v1/audio-analysis/7amhfTaV9f9u6gPRtD6kPT,https://api.spotify.com/v1/tracks/7amhfTaV9f9u6gPRtD6kPT
0.818,0.732,1,-4.474,0,0.0334,0.0335,4.95e-05,0.19,0.679,119.002,3E5XrOtqMAs7p2wKhwgOjf,241933,4,audio_features,spotify:track:3E5XrOtqMAs7p2wKhwgOjf,https://api.spotify.com/v1/audio-analysis/3E5XrOtqMAs7p2wKhwgOjf,https://api.spotify.com/v1/tracks/3E5XrOtqMAs7p2wKhwgOjf
0.56,0.959,7,-2.433,1,0.102,0.000738,0.000206,0.209,0.67,163.983,5HbCnVLXRyZVxnreOPgJCK,216600,4,audio_features,spotify:track:5HbCnVLXRyZVxnreOPgJCK,https://api.spotify.com/v1/audio-analysis/5HbCnVLXRyZVxnreOPgJCK,https://api.spotify.com/v1/tracks/5HbCnVLXRyZVxnreOPgJCK
0.776,0.592,8,-7.507,0,0.0765,0.191,0.464,0.138,0.43,123.017,0874CiZj1X2vZf7TtYTTPC,171707,4,audio_features,spotify:track:0874CiZj1X2vZf7TtYTTPC,https://api.spotify.com/v1/audio-analysis/0874CiZj1X2vZf7TtYTTPC,https://api.spotify.com/v1/tracks/0874CiZj1X2vZf7TtYTTPC
0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,7wqSzGeodspE3V6RBD5W8L,229526,4,audio_features,spotify:track:7wqSzGeodspE3V6RBD5W8L,https://api.spotify.com/v1/audio-analysis/7wqSzGeodspE3V6RBD5W8L,https://api.spotify.com/v1/tracks/7wqSzGeodspE3V6RBD5W8L
0.677,0.879,11,-4.361,1,0.0426,0.0184,0.000162,0.0768,0.725,112.026,6x9tZAjVe9L20ofvvo9afH,170893,4,audio_features,spotify:track:6x9tZAjVe9L20ofvvo9afH,https://api.spotify.com/v1/audio-analysis/6x9tZAjVe9L20ofvvo9afH,https://api.spotify.com/v1/tracks/6x9tZAjVe9L20ofvvo9afH
0.671,0.939,8,-3.206,1,0.161,0.191,0,0.298,0.53,129.024,4QNpBfC0zvjKqPJcyqBy9W,252307,4,audio_features,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/audio-analysis/4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/tracks/4QNpBfC0zvjKqPJcyqBy9W
0.775,0.68,0,-5.508,0,0.0629,0.00906,0,0.109,0.656,114.025,0HFx7PLqzGxSfN59j3UHmR,207719,4,audio_features,spotify:track:0HFx7PLqzGxSfN59j3UHmR,https://api.spotify.com/v1/audio-analysis/0HFx7PLqzGxSfN59j3UHmR,https://api.spotify.com/v1/tracks/0HFx7PLqzGxSfN59j3UHmR
0.638,0.832,8,-5.039,1,0.049,0.141,0,0.113,0.648,124.071,0kUMtZVaYb7EETkBdrEXXA,227893,4,audio_features,spotify:track:0kUMtZVaYb7EETkBdrEXXA,https://api.spotify.com/v1/audio-analysis/0kUMtZVaYb7EETkBdrEXXA,https://api.spotify.com/v1/tracks/0kUMtZVaYb7EETkBdrEXXA
0.668,0.758,11,-9.36,0,0.0823,0.121,0.624,0.332,0.0594,114.957,3dXPYSI6qUKXKahgHbuN30,252429,4,audio_features,spotify:track:3dXPYSI6qUKXKahgHbuN30,https://api.spotify.com/v1/audio-analysis/3dXPYSI6qUKXKahgHbuN30,https://api.spotify.com/v1/tracks/3dXPYSI6qUKXKahgHbuN30
0.814,0.788,11,-5.9,0,0.113,0.0285,0.00019,0.0691,0.46,123.01,2etqFHUtEaLNXFWDpE9sRl,240000,4,audio_features,spotify:track:2etqFHUtEaLNXFWDpE9sRl,https://api.spotify.com/v1/audio-analysis/2etqFHUtEaLNXFWDpE9sRl,https://api.spotify.com/v1/tracks/2etqFHUtEaLNXFWDpE9sRl
0.861,0.504,7,-7.707,1,0.0489,0.00412,1.78e-05,0.0783,0.881,120.0,5PUvinSo4MNqW7vmomGRS7,263053,4,audio_features,spotify:track:5PUvinSo4MNqW7vmomGRS7,https://api.spotify.com/v1/audio-analysis/5PUvinSo4MNqW7vmomGRS7,https://api.spotify.com/v1/tracks/5PUvinSo4MNqW7vmomGRS7
0.701,0.942,5,-2.253,1,0.241,0.159,0,0.113,0.57,123.878,6dqpkvBfHtnBbGErSKnTHU,183871,4,audio_features,spotify:track:6dqpkvBfHtnBbGErSKnTHU,https://api.spotify.com/v1/audio-analysis/6dqpkvBfHtnBbGErSKnTHU,https://api.spotify.com/v1/tracks/6dqpkvBfHtnBbGErSKnTHU
0.624,0.657,5,-7.636,0,0.134,0.0419,0,0.22,0.452,104.894,4Zmgqg3VvsW5rVMsuO7Opz,121143,4,audio_features,spotify:track:4Zmgqg3VvsW5rVMsuO7Opz,https://api.spotify.com/v1/audio-analysis/4Zmgqg3VvsW5rVMsuO7Opz,https://api.spotify.com/v1/tracks/4Zmgqg3VvsW5rVMsuO7Opz
