danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,type,uri,analysis_url,track_href
0.562,0.878,8,-4.806,1,0.0387,0.0539,0,0.112,0.558,103.029,4FkgULes13bk2eHrsJg4q9,236865,4,audio_features,spotify:track:4FkgULes13bk2eHrsJg4q9,https://api.spotify.com/v1/audio-analysis/4FkgULes13bk2eHrsJg4q9,https://api.spotify.com/v1/tracks/4FkgULes13bk2eHrsJg4q9
0.697,0.82,1,-4.275,1,0.0448,0.00928,0.000118,0.122,0.815,94.995,1QJvq84l7YcVCyIkGA602c,214096,4,audio_features,spotify:track:1QJvq84l7YcVCyIkGA602c,https://api.spotify.com/v1/audio-analysis/1QJvq84l7YcVCyIkGA602c,https://api.spotify.com/v1/tracks/1QJvq84l7YcVCyIkGA602c
0.383,0.703,4,-6.988,1,0.228,0.216,5.47e-06,0.131,0.57,88.502,4pWb8UZ6IPVJA3CPjCNgzq,213939,4,audio_features,spotify:track:4pWb8UZ6IPVJA3CPjCNgzq,https://api.spotify.com/v1/audio-analysis/4pWb8UZ6IPVJA3CPjCNgzq,https://api.spotify.com/v1/tracks/4pWb8UZ6IPVJA3CPjCNgzq
0.567,0.477,8,-8.781,0,0.0331,0.186,4.86e-05,0.111,0.321,85.019,1t34UsQ634a233qysq6D6L,195317,5,audio_features,spotify:track:1t34UsQ634a233qysq6D6L,https://api.spotify.com/v1/audio-analysis/1t34UsQ634a233qysq6D6L,https://api.spotify.com/v1/tracks/1t34UsQ634a233qysq6D6L
0.351,0.736,6,-3.318,1,0.0459,0.00495,0,0.109,0.237,140.299,47gqRMoIkFm7Rac86xZVh7,246467,3,audio_features,spotify:track:47gqRMoIkFm7Rac86xZVh7,https://api.spotify.com/v1/audio-analysis/47gqRMoIkFm7Rac86xZVh7,https://api.spotify.com/v1/tracks/47gqRMoIkFm7Rac86xZVh7
0.533,0.907,11,-3.793,1,0.0406,0.0292,0,0.386,0.7,150.99,698eQRku24PIYPQPHItKlA,183160,4,audio_features,spotify:track:698eQRku24PIYPQPHItKlA,https://api.spotify.com/v1/audio-analysis/698eQRku24PIYPQPHItKlA,https://api.spotify.com/v1/tracks/698eQRku24PIYPQPHItKlA
0.462,0.395,9,-9.376,1,0.0264,0.758,0,0.121,0.625,82.259,1YYhDizHx7PnDhAhko6cDS,190160,4,audio_features,spotify:track:1YYhDizHx7PnDhAhko6cDS,https://api.spotify.com/v1/audio-analysis/1YYhDizHx7PnDhAhko6cDS,https://api.spotify.com/v1/tracks/1YYhDizHx7PnDhAhko6cDS
0.569,0.638,7,-6.557,1,0.0291,0.000547,0,0.0848,0.438,144.042,5CG9Ps5ynNjpKJHmwc95pa,197120,4,audio_features,spotify:track:5CG9Ps5ynNjpKJHmwc95pa,https://api.spotify.com/v1/audio-analysis/5CG9Ps5ynNjpKJHmwc95pa,https://api.spotify.com/v1/tracks/5CG9Ps5ynNjpKJHmwc95pa
0.443,0.831,11,-5.606,1,0.0616,0.414,0,0.204,0.588,182.064,1jNNHFZmRGXZFHlil5uhei,173960,4,audio_features,spotify:track:1jNNHFZmRGXZFHlil5uhei,https://api.spotify.com/v1/audio-analysis/1jNNHFZmRGXZFHlil5uhei,https://api.spotify.com/v1/tracks/1jNNHFZmRGXZFHlil5uhei
0.67,0.737,9,-6.794,1,0.0434,0.223,0,0.325,0.754,92.983,6aNwDe5YH5YUPlpHkku52w,182400,4,audio_features,spotify:track:6aNwDe5YH5YUPlpHkku52w,https://api.spotify.com/v1/audio-analysis/6aNwDe5YH5YUPlpHkku52w,https://api.spotify.com/v1/tracks/6aNwDe5YH5YUPlpHkku52w
0.543,0.837,11,-6.448,1,0.0608,0.117,0,0.0872,0.506,168.056,6GsAD8PgHxmEuIPTG8GP3M,186080,4,audio_features,spotify:track:6GsAD8PgHxmEuIPTG8GP3M,https://api.spotify.com/v1/audio-analysis/6GsAD8PgHxmEuIPTG8GP3M,https://api.spotify.com/v1/tracks/6GsAD8PgHxmEuIPTG8GP3M
0.423,0.73,9,-5.566,1,0.032,0.00495,1.13e-05,0.238,0.66,205.972,1soxUgYIZb1qx1c7o1Lc7z,254467,4,audio_features,spotify:track:1soxUgYIZb1qx1c7o1Lc7z,https://api.spotify.com/v1/audio-analysis/1soxUgYIZb1qx1c7o1Lc7z,https://api.spotify.com/v1/tracks/1soxUgYIZb1qx1c7o1Lc7z
0.521,0.805,9,-4.481,1,0.0289,0.124,0.000219,0.33,0.527,141.967,4JjIIBNoho0V2gZjH4nEzR,176987,4,audio_features,spotify:track:4JjIIBNoho0V2gZjH4nEzR,https://api.spotify.com/v1/audio-analysis/4JjIIBNoho0V2gZjH4nEzR,https://api.spotify.com/v1/tracks/4JjIIBNoho0V2gZjH4nEzR
0.549,0.878,1,-5.066,1,0.0358,0.106,6.07e-05,0.176,0.44,104.98,6IFPfV8PNSYOmufzQ95hmm,190640,4,audio_features,spotify:track:6IFPfV8PNSYOmufzQ95hmm,https://api.spotify.com/v1/audio-analysis/6IFPfV8PNSYOmufzQ95hmm,https://api.spotify.com/v1/tracks/6IFPfV8PNSYOmufzQ95hmm
0.634,0.668,5,-5.488,1,0.0291,0.14,0,0.216,0.635,80.989,2mfahQ0EaaZWq4cFNg6A1o,224627,4,audio_features,spotify:track:2mfahQ0EaaZWq4cFNg6A1o,https://api.spotify.com/v1/audio-analysis/2mfahQ0EaaZWq4cFNg6A1o,https://api.spotify.com/v1/tracks/2mfahQ0EaaZWq4cFNg6A1o
0.333,0.412,3,-8.633,1,0.029,0.0977,0,0.113,0.474,85.028,0OWZFobGSIW9GrSlQ9C5pc,205453,4,audio_features,spotify:track:0OWZFobGSIW9GrSlQ9C5pc,https://api.spotify.com/v1/audio-analysis/0OWZFobGSIW9GrSlQ9C5pc,https://api.spotify.com/v1/tracks/0OWZFobGSIW9GrSlQ9C5pc
0.655,0.768,4,-5.616,1,0.0365,0.385,0.000257,0.0733,0.431,92.021,5HJId22hZ2IvFnvNSy6ZbE,180360,4,audio_features,spotify:track:5HJId22hZ2IvFnvNSy6ZbE,https://api.spotify.com/v1/audio-analysis/5HJId22hZ2IvFnvNSy6ZbE,https://api.spotify.com/v1/tracks/5HJId22hZ2IvFnvNSy6ZbE
0.355,0.48,11,-7.31,1,0.0282,0.679,2.28e-06,0.12,0.137,100.956,4Pn0JlCUusD2QHjADuOzuV,259267,3,audio_features,spotify:track:4Pn0JlCUusD2QHjADuOzuV,https://api.spotify.com/v1/audio-analysis/4Pn0JlCUusD2QHjADuOzuV,https://api.spotify.com/v1/tracks/4Pn0JlCUusD2QHjADuOzuV
0.457,0.948,10,-3.364,1,0.0354,0.0191,0,0.0536,0.878,148.0,0i5el041vd6nxrGEU8QRxy,208960,4,audio_features,spotify:track:0i5el041vd6nxrGEU8QRxy,https://api.spotify.com/v1/audio-analysis/0i5el041vd6nxrGEU8QRxy,https://api.spotify.com/v1/tracks/0i5el041vd6nxrGEU8QRxy
0.687,0.845,7,-4.37,1,0.0576,0.1,0,0.0452,0.809,87.972,4Vxu50qVrQcycjRyJQaZLC,190227,4,audio_features,spotify:track:4Vxu50qVrQcycjRyJQaZLC,https://api.spotify.com/v1/audio-analysis/4Vxu50qVrQcycjRyJQaZLC,https://api.spotify.com/v1/tracks/4Vxu50qVrQcycjRyJQaZLC
0.582,0.568,1,-6.051,1,0.0297,0.196,0,0.0841,0.64,76.025,3T6MAweakkNrMYs8jZIWtg,207187,4,audio_features,spotify:track:3T6MAweakkNrMYs8jZIWtg,https://api.spotify.com/v1/audio-analysis/3T6MAweakkNrMYs8jZIWtg,https://api.spotify.com/v1/tracks/3T6MAweakkNrMYs8jZIWtg
0.555,0.896,0,-3.295,1,0.0388,0.00434,0,0.145,0.578,114.995,0WyFpxYlBCgH1gMXd26OOr,177067,4,audio_features,spotify:track:0WyFpxYlBCgH1gMXd26OOr,https://api.spotify.com/v1/audio-analysis/0WyFpxYlBCgH1gMXd26OOr,https://api.spotify.com/v1/tracks/0WyFpxYlBCgH1gMXd26OOr
0.532,0.842,5,-5.754,1,0.0503,0.0409,0,0.217,0.67,90.187,57I7CUbXo4XlWuTVB8pXW6,243667,4,audio_features,spotify:track:57I7CUbXo4XlWuTVB8pXW6,https://api.spotify.com/v1/audio-analysis/57I7CUbXo4XlWuTVB8pXW6,https://api.spotify.com/v1/tracks/57I7CUbXo4XlWuTVB8pXW6
0.554,0.794,11,-5.417,1,0.035,0.0697,0,0.63,0.79,176.01,6Ymvlzom4TQeoKqAWsZRD8,213827,4,audio_features,spotify:track:6Ymvlzom4TQeoKqAWsZRD8,https://api.spotify.com/v1/audio-analysis/6Ymvlzom4TQeoKqAWsZRD8,https://api.spotify.com/v1/tracks/6Ymvlzom4TQeoKqAWsZRD8
0.492,0.681,6,-7.038,1,0.075,0.143,0,0.199,0.511,178.01,1mJMD1VIQ7jWTP9DK2zmY0,212445,4,audio_features,spotify:track:1mJMD1VIQ7jWTP9DK2zmY0,https://api.spotify.com/v1/audio-analysis/1mJMD1VIQ7jWTP9DK2zmY0,https://api.spotify.com/v1/tracks/1mJMD1VIQ7jWTP9DK2zmY0
0.475,0.936,5,-2.545,1,0.0413,0.0418,0,0.0873,0.598,151.988,2yWtLaPCOUDyi7f1lOXCn5,209587,4,audio_features,spotify:track:2yWtLaPCOUDyi7f1lOXCn5,https://api.spotify.com/v1/audio-analysis/2yWtLaPCOUDyi7f1lOXCn5,https://api.spotify.com/v1/tracks/2yWtLaPCOUDyi7f1lOXCn5
0.571,0.713,1,-7.48,0,0.0297,0.0143,0.00295,0.184,0.538,143.978,3ePPGjEegSWIEpt8qjx6ve,218840,4,audio_features,spotify:track:3ePPGjEegSWIEpt8qjx6ve,https://api.spotify.com/v1/audio-analysis/3ePPGjEegSWIEpt8qjx6ve,https://api.spotify.com/v1/tracks/3ePPGjEegSWIEpt8qjx6ve
0.498,0.408,6,-7.946,1,0.0331,0.644,0,0.0993,0.383,78.942,4n3jOBSjPCXjBOvjT41zV6,198973,4,audio_features,spotify:track:4n3jOBSjPCXjBOvjT41zV6,https://api.spotify.com/v1/audio-analysis/4n3jOBSjPCXjBOvjT41zV6,https://api.spotify.com/v1/tracks/4n3jOBSjPCXjBOvjT41zV6
0.604,0.605,4,-8.516,1,0.0352,0.115,1.22e-05,0.305,0.647,147.925,6reuJxDtjebwc9FB6rNpp0,285280,4,audio_features,spotify:track:6reuJxDtjebwc9FB6rNpp0,https://api.spotify.com/v1/audio-analysis/6reuJxDtjebwc9FB6rNpp0,https://api.spotify.com/v1/tracks/6reuJxDtjebwc9FB6rNpp0
0.548,0.665,1,-5.622,1,0.0281,0.0139,2.72e-06,0.0769,0.549,138.055,2XEl9DfBj88c8p2bdfx1qu,221467,4,audio_features,spotify:track:2XEl9DfBj88c8p2bdfx1qu,https://api.spotify.com/v1/audio-analysis/2XEl9DfBj88c8p2bdfx1qu,https://api.spotify.com/v1/tracks/2XEl9DfBj88c8p2bdfx1qu
0.607,0.536,10,-7.306,1,0.0305,0.386,0,0.102,0.434,147.986,10M2Ex445zw585Ducldzkw,224853,4,audio_features,spotify:track:10M2Ex445zw585Ducldzkw,https://api.spotify.com/v1/audio-analysis/10M2Ex445zw585Ducldzkw,https://api.spotify.com/v1/tracks/10M2Ex445zw585Ducldzkw
0.609,0.788,4,-7.855,1,0.0416,0.645,3.72e-05,0.174,0.54,108.053,3YimpODfNhxj3rN81v4WvE,184947,4,audio_features,spotify:track:3YimpODfNhxj3rN81v4WvE,https://api.spotify.com/v1/audio-analysis/3YimpODfNhxj3rN81v4WvE,https://api.spotify.com/v1/tracks/3YimpODfNhxj3rN81v4WvE
0.343,0.594,2,-4.876,1,0.0344,0.128,0,0.128,0.425,120.998,7jkWXm5j2er2KfsCRPwWfy,218480,3,audio_features,spotify:track:7jkWXm5j2er2KfsCRPwWfy,https://api.spotify.com/v1/audio-analysis/7jkWXm5j2er2KfsCRPwWfy,https://api.spotify.com/v1/tracks/7jkWXm5j2er2KfsCRPwWfy
0.493,0.643,0,-5.19,1,0.0299,0.512,2.43e-05,0.209,0.3,144.704,3XKbdb9GB6u3hsnUklQTav,321640,4,audio_features,spotify:track:3XKbdb9GB6u3hsnUklQTav,https://api.spotify.com/v1/audio-analysis/3XKbdb9GB6u3hsnUklQTav,https://api.spotify.com/v1/tracks/3XKbdb9GB6u3hsnUklQTav
0.539,0.618,1,-5.738,1,0.0307,0.47,3.98e-06,0.121,0.388,76.016,4megnSMpaxOStEfRda95KH,207200,4,audio_features,spotify:track:4megnSMpaxOStEfRda95KH,https://api.spotify.com/v1/audio-analysis/4megnSMpaxOStEfRda95KH,https://api.spotify.com/v1/tracks/4megnSMpaxOStEfRda95KH
0.472,0.54,2,-7.295,1,0.0433,0.0363,0,0.332,0.258,147.824,5lGnlE958OWA1NAqJuEpTD,235333,4,audio_features,spotify:track:5lGnlE958OWA1NAqJuEpTD,https://api.spotify.com/v1/audio-analysis/5lGnlE958OWA1NAqJuEpTD,https://api.spotify.com/v1/tracks/5lGnlE958OWA1NAqJuEpTD
0.555,0.722,11,-6.005,1,0.034,0.119,0,0.0861,0.559,134.058,6RSNKGdv3nDTHqgw4bdzyF,216960,4,audio_features,spotify:track:6RSNKGdv3nDTHqgw4bdzyF,https://api.spotify.com/v1/audio-analysis/6RSNKGdv3nDTHqgw4bdzyF,https://api.spotify.com/v1/tracks/6RSNKGdv3nDTHqgw4bdzyF
0.629,0.808,9,-4.125,1,0.0269,0.00898,9.06e-06,0.0751,0.773,110.001,3un2KQUaQ2brEpd8dK93wI,179293,4,audio_features,spotify:track:3un2KQUaQ2brEpd8dK93wI,https://api.spotify.com/v1/audio-analysis/3un2KQUaQ2brEpd8dK93wI,https://api.spotify.com/v1/tracks/3un2KQUaQ2brEpd8dK93wI
0.574,0.937,5,-4.34,1,0.112,0.0453,0,0.242,0.446,103.006,6DRsEO5yuEGBF87qpyMB4d,217333,4,audio_features,spotify:track:6DRsEO5yuEGBF87qpyMB4d,https://api.spotify.com/v1/audio-analysis/6DRsEO5yuEGBF87qpyMB4d,https://api.spotify.com/v1/tracks/6DRsEO5yuEGBF87qpyMB4d
0.423,0.813,9,-5.011,1,0.0507,0.218,1.62e-06,0.0732,0.421,173.995,43CFDpciGFDm226POTLEXU,211720,4,audio_features,spotify:track:43CFDpciGFDm226POTLEXU,https://api.spotify.com/v1/audio-analysis/43CFDpciGFDm226POTLEXU,https://api.spotify.com/v1/tracks/43CFDpciGFDm226POTLEXU
0.323,0.717,11,-5.579,1,0.0614,0.265,0,0.206,0.479,67.994,22iS24vqgM9Cq8uQM7niiI,207373,4,audio_features,spotify:track:22iS24vqgM9Cq8uQM7niiI,https://api.spotify.com/v1/audio-analysis/22iS24vqgM9Cq8uQM7niiI,https://api.spotify.com/v1/tracks/22iS24vqgM9Cq8uQM7niiI
0.537,0.693,9,-5.256,1,0.0847,0.0566,0,0.146,0.581,176.004,3Qe097eJNp9MfpT2PieEw0,181210,4,audio_features,spotify:track:3Qe097eJNp9MfpT2PieEw0,https://api.spotify.com/v1/audio-analysis/3Qe097eJNp9MfpT2PieEw0,https://api.spotify.com/v1/tracks/3Qe097eJNp9MfpT2PieEw0
0.68,0.755,6,-5.509,0,0.029,0.0206,0,0.21,0.824,101.048,1qC0pi9ZH47XDjvaNbg8ch,155440,4,audio_features,spotify:track:1qC0pi9ZH47XDjvaNbg8ch,https://api.spotify.com/v1/audio-analysis/1qC0pi9ZH47XDjvaNbg8ch,https://api.spotify.com/v1/tracks/1qC0pi9ZH47XDjvaNbg8ch
0.523,0.865,7,-4.697,1,0.0989,0.0112,0,0.153,0.325,135.115,4XWnHzCRfRjaHRsTNeh3WR,228640,4,audio_features,spotify:track:4XWnHzCRfRjaHRsTNeh3WR,https://api.spotify.com/v1/audio-analysis/4XWnHzCRfRjaHRsTNeh3WR,https://api.spotify.com/v1/tracks/4XWnHzCRfRjaHRsTNeh3WR
0.375,0.889,3,-3.704,1,0.0991,0.0848,0,0.136,0.881,199.669,1co0puPTYvqAdUEjFOjne9,185200,4,audio_features,spotify:track:1co0puPTYvqAdUEjFOjne9,https://api.spotify.com/v1/audio-analysis/1co0puPTYvqAdUEjFOjne9,https://api.spotify.com/v1/tracks/1co0puPTYvqAdUEjFOjne9
0.73,0.684,9,-10.803,1,0.0351,0.259,1.53e-06,0.111,0.564,139.037,1woyBlOSQxHJzB5JoDqEun,246080,4,audio_features,spotify:track:1woyBlOSQxHJzB5JoDqEun,https://api.spotify.com/v1/audio-analysis/1woyBlOSQxHJzB5JoDqEun,https://api.spotify.com/v1/tracks/1woyBlOSQxHJzB5JoDqEun
0.678,0.677,7,-7.36,1,0.0251,0.0793,0,0.103,0.591,125.616,11S1Hd0GzxEh2w2KAndMkf,259893,4,audio_features,spotify:track:11S1Hd0GzxEh2w2KAndMkf,https://api.spotify.com/v1/audio-analysis/11S1Hd0GzxEh2w2KAndMkf,https://api.spotify.com/v1/tracks/11S1Hd0GzxEh2w2KAndMkf
0.652,0.767,9,-10.445,1,0.0372,0.0355,6.92e-06,0.397,0.73,132.017,5N9oIdl7gc4RQJ4TewHMOn,306773,4,audio_features,spotify:track:5N9oIdl7gc4RQJ4TewHMOn,https://api.spotify.com/v1/audio-analysis/5N9oIdl7gc4RQJ4TewHMOn,https://api.spotify.com/v1/tracks/5N9oIdl7gc4RQJ4TewHMOn
0.726,0.631,11,-8.136,0,0.0334,0.22,0,0.193,0.746,124.711,6ej1QJ8eIYmhsyTlvgDajy,239240,4,audio_features,spotify:track:6ej1QJ8eIYmhsyTlvgDajy,https://api.spotify.com/v1/audio-analysis/6ej1QJ8eIYmhsyTlvgDajy,https://api.spotify.com/v1/tracks/6ej1QJ8eIYmhsyTlvgDajy
0.816,0.669,6,-7.925,1,0.0295,0.284,0,0.0563,0.967,112.132,16OFkCrdYH524sqvTPt6CT,171813,4,audio_features,spotify:track:16OFkCrdYH524sqvTPt6CT,https://api.spotify.com/v1/audio-analysis/16OFkCrdYH524sqvTPt6CT,https://api.spotify.com/v1/tracks/16OFkCrdYH524sqvTPt6CT
0.562,0.747,6,-7.797,0,0.0525,0.368,8.39e-06,0.97,0.554,133.742,61FfiL8hYFXh5qe7tuBsar,208160,4,audio_features,spotify:track:61FfiL8hYFXh5qe7tuBsar,https://api.spotify.com/v1/audio-analysis/61FfiL8hYFXh5qe7tuBsar,https://api.spotify.com/v1/tracks/61FfiL8hYFXh5qe7tuBsar
0.713,0.521,2,-11.038,1,0.0292,0.148,0.000219,0.237,0.504,124.026,2CEWW0uqHj7sJrXdfHwozn,255013,4,audio_features,spotify:track:2CEWW0uqHj7sJrXdfHwozn,https://api.spotify.com/v1/audio-analysis/2CEWW0uqHj7sJrXdfHwozn,https://api.spotify.com/v1/tracks/2CEWW0uqHj7sJrXdfHwozn
0.688,0.757,1,-5.202,0,0.0612,0.0523,0,0.0902,0.941,120.031,68lDOwyMitLVn7fuZD1ggl,150893,4,audio_features,spotify:track:68lDOwyMitLVn7fuZD1ggl,https://api.spotify.com/v1/audio-analysis/68lDOwyMitLVn7fuZD1ggl,https://api.spotify.com/v1/tracks/68lDOwyMitLVn7fuZD1ggl
0.479,0.698,7,-7.914,1,0.0277,0.198,0,0.126,0.673,159.699,0nDjzA4kns1QOWPXuOn6Xw,201600,4,audio_features,spotify:track:0nDjzA4kns1QOWPXuOn6Xw,https://api.spotify.com/v1/audio-analysis/0nDjzA4kns1QOWPXuOn6Xw,https://api.spotify.com/v1/tracks/0nDjzA4kns1QOWPXuOn6Xw
0.549,0.563,4,-6.655,1,0.0669,0.279,0,0.215,0.81,163.991,47nm8czanMUzIqHsnr5x61,223387,4,audio_features,spotify:track:47nm8czanMUzIqHsnr5x61,https://api.spotify.com/v1/audio-analysis/47nm8czanMUzIqHsnr5x61,https://api.spotify.com/v1/tracks/47nm8czanMUzIqHsnr5x61
0.514,0.659,1,-6.142,1,0.0309,0.0284,0,0.266,0.463,76.483,2wqXQjOmQ9KoBm9Ssgt4Fo,200040,4,audio_features,spotify:track:2wqXQjOmQ9KoBm9Ssgt4Fo,https://api.spotify.com/v1/audio-analysis/2wqXQjOmQ9KoBm9Ssgt4Fo,https://api.spotify.com/v1/tracks/2wqXQjOmQ9KoBm9Ssgt4Fo
0.537,0.674,5,-5.134,0,0.0277,0.0088,0,0.265,0.33,136.002,4bVuIlGQBMWS7vIhcx8Ae4,214107,4,audio_features,spotify:track:4bVuIlGQBMWS7vIhcx8Ae4,https://api.spotify.com/v1/audio-analysis/4bVuIlGQBMWS7vIhcx8Ae4,https://api.spotify.com/v1/tracks/4bVuIlGQBMWS7vIhcx8Ae4
0.557,0.886,6,-5.356,1,0.0302,0.0377,0.108,0.163,0.545,96.989,23EkfwUdsRIz7jAZIcC8gb,335480,4,audio_features,spotify:track:23EkfwUdsRIz7jAZIcC8gb,https://api.spotify.com/v1/audio-analysis/23EkfwUdsRIz7jAZIcC8gb,https://api.spotify.com/v1/tracks/23EkfwUdsRIz7jAZIcC8gb
0.643,0.782,2,-6.012,1,0.0445,0.00751,1.35e-05,0.082,0.571,96.97,0ya80Qhw7hgeJp2L6zvxcj,207053,4,audio_features,spotify:track:0ya80Qhw7hgeJp2L6zvxcj,https://api.spotify.com/v1/audio-analysis/0ya80Qhw7hgeJp2L6zvxcj,https://api.spotify.com/v1/tracks/0ya80Qhw7hgeJp2L6zvxcj
0.645,0.442,9,-12.997,1,0.0256,0.397,0,0.121,0.554,88.491,4pFNWAU8e8F32NQkMyLAZi,187000,4,audio_features,spotify:track:4pFNWAU8e8F32NQkMyLAZi,https://api.spotify.com/v1/audio-analysis/4pFNWAU8e8F32NQkMyLAZi,https://api.spotify.com/v1/tracks/4pFNWAU8e8F32NQkMyLAZi
0.716,0.72,5,-2.183,1,0.0319,0.307,0,0.135,0.464,122.512,7GQjJEwqlp6m5HNWVQd6OR,215853,4,audio_features,spotify:track:7GQjJEwqlp6m5HNWVQd6OR,https://api.spotify.com/v1/audio-analysis/7GQjJEwqlp6m5HNWVQd6OR,https://api.spotify.com/v1/tracks/7GQjJEwqlp6m5HNWVQd6OR
0.705,0.606,7,-7.047,1,0.0243,0.159,0.00149,0.242,0.876,98.001,4b0XF7CDpJEBAdVHMw7amV,234640,4,audio_features,spotify:track:4b0XF7CDpJEBAdVHMw7amV,https://api.spotify.com/v1/audio-analysis/4b0XF7CDpJEBAdVHMw7amV,https://api.spotify.com/v1/tracks/4b0XF7CDpJEBAdVHMw7amV
0.589,0.882,6,-3.039,1,0.035,0.0813,0,0.146,0.793,129.915,3EWMoDIm6lzuR0zQKtuCJX,197253,4,audio_features,spotify:track:3EWMoDIm6lzuR0zQKtuCJX,https://api.spotify.com/v1/audio-analysis/3EWMoDIm6lzuR0zQKtuCJX,https://api.spotify.com/v1/tracks/3EWMoDIm6lzuR0zQKtuCJX
0.713,0.772,2,-6.69,1,0.0372,0.208,0,0.211,0.88,125.202,5oHHMDcVOmPSFrCgdbHPdb,230133,4,audio_features,spotify:track:5oHHMDcVOmPSFrCgdbHPdb,https://api.spotify.com/v1/audio-analysis/5oHHMDcVOmPSFrCgdbHPdb,https://api.spotify.com/v1/tracks/5oHHMDcVOmPSFrCgdbHPdb
0.553,0.872,1,-2.832,0,0.0782,0.198,0,0.0659,0.638,172.138,0PspNrE4MSjr1JeB4OW0jn,220573,4,audio_features,spotify:track:0PspNrE4MSjr1JeB4OW0jn,https://api.spotify.com/v1/audio-analysis/0PspNrE4MSjr1JeB4OW0jn,https://api.spotify.com/v1/tracks/0PspNrE4MSjr1JeB4OW0jn
0.544,0.854,4,-4.968,0,0.0289,0.00245,1.2e-06,0.249,0.436,91.966,5tFgCPC2Hdw4qu9b7RkWhR,178987,4,audio_features,spotify:track:5tFgCPC2Hdw4qu9b7RkWhR,https://api.spotify.com/v1/audio-analysis/5tFgCPC2Hdw4qu9b7RkWhR,https://api.spotify.com/v1/tracks/5tFgCPC2Hdw4qu9b7RkWhR
0.764,0.587,5,-7.002,0,0.0298,0.0721,6.45e-06,0.094,0.494,89.98,6H3nHkKD1mcnM6KcBaRw6l,229573,4,audio_features,spotify:track:6H3nHkKD1mcnM6KcBaRw6l,https://api.spotify.com/v1/audio-analysis/6H3nHkKD1mcnM6KcBaRw6l,https://api.spotify.com/v1/tracks/6H3nHkKD1mcnM6KcBaRw6l
0.681,0.719,7,-5.918,1,0.0248,0.131,1.65e-06,0.113,0.637,125.729,1A0I5aiVZRwecRlbQcweBh,259893,4,audio_features,spotify:track:1A0I5aiVZRwecRlbQcweBh,https://api.spotify.com/v1/audio-analysis/1A0I5aiVZRwecRlbQcweBh,https://api.spotify.com/v1/tracks/1A0I5aiVZRwecRlbQcweBh
0.523,0.865,7,-4.697,1,0.0989,0.0112,0,0.153,0.325,135.115,6VcXUV6nNDhFHDxJbtNSWx,228640,4,audio_features,spotify:track:6VcXUV6nNDhFHDxJbtNSWx,https://api.spotify.com/v1/audio-analysis/6VcXUV6nNDhFHDxJbtNSWx,https://api.spotify.com/v1/tracks/6VcXUV6nNDhFHDxJbtNSWx
0.513,0.805,5,-6.918,1,0.0466,0.0421,0,0.208,0.69,89.963,0Ox458KpvZQ1Kuj9mUNPLL,240347,4,audio_features,spotify:track:0Ox458KpvZQ1Kuj9mUNPLL,https://api.spotify.com/v1/audio-analysis/0Ox458KpvZQ1Kuj9mUNPLL,https://api.spotify.com/v1/tracks/0Ox458KpvZQ1Kuj9mUNPLL
0.491,0.907,7,-3.594,1,0.0481,0.0491,0,0.242,0.631,199.943,4LiMQ6G9n84rDUBs9wtwz6,182667,4,audio_features,spotify:track:4LiMQ6G9n84rDUBs9wtwz6,https://api.spotify.com/v1/audio-analysis/4LiMQ6G9n84rDUBs9wtwz6,https://api.spotify.com/v1/tracks/4LiMQ6G9n84rDUBs9wtwz6
0.644,0.902,2,-4.404,1,0.0542,0.339,0,0.0552,0.79,114.986,70Kp9wrLHCXhf4QnFq8Yzk,240698,4,audio_features,spotify:track:70Kp9wrLHCXhf4QnFq8Yzk,https://api.spotify.com/v1/audio-analysis/70Kp9wrLHCXhf4QnFq8Yzk,https://api.spotify.com/v1/tracks/70Kp9wrLHCXhf4QnFq8Yzk
0.655,0.807,0,-7.674,1,0.0309,0.0056,2.42e-05,0.159,0.73,120.781,6BJOQ94yeGXYwuR6X9QO1N,239560,4,audio_features,spotify:track:6BJOQ94yeGXYwuR6X9QO1N,https://api.spotify.com/v1/audio-analysis/6BJOQ94yeGXYwuR6X9QO1N,https://api.spotify.com/v1/tracks/6BJOQ94yeGXYwuR6X9QO1N
0.503,0.648,7,-6.243,1,0.027,0.227,0.00124,0.378,0.39,147.942,2Y48Q7HryWdPJZypJotjlJ,391853,4,audio_features,spotify:track:2Y48Q7HryWdPJZypJotjlJ,https://api.spotify.com/v1/audio-analysis/2Y48Q7HryWdPJZypJotjlJ,https://api.spotify.com/v1/tracks/2Y48Q7HryWdPJZypJotjlJ
0.538,0.775,7,-5.48,1,0.0291,0.0053,0,0.0807,0.614,154.889,6wfTb2he5ANMQSFnlamnyi,182213,4,audio_features,spotify:track:6wfTb2he5ANMQSFnlamnyi,https://api.spotify.com/v1/audio-analysis/6wfTb2he5ANMQSFnlamnyi,https://api.spotify.com/v1/tracks/6wfTb2he5ANMQSFnlamnyi
0.285,0.955,7,-6.528,1,0.348,0.147,0,0.363,0.417,157.84,3ZMRJBNpfXaZTE5vHWAcR9,255453,4,audio_features,spotify:track:3ZMRJBNpfXaZTE5vHWAcR9,https://api.spotify.com/v1/audio-analysis/3ZMRJBNpfXaZTE5vHWAcR9,https://api.spotify.com/v1/tracks/3ZMRJBNpfXaZTE5vHWAcR9
