danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,type,uri,analysis_url,track_href
0.856,0.874,11,-8.037,0,0.0401,0.0988,0.000472,0.339,0.906,122.416,6rrUcrhWlW3CqGYT0zxYlz,247800,4,audio_features,spotify:track:6rrUcrhWlW3CqGYT0zxYlz,https://api.spotify.com/v1/audio-analysis/6rrUcrhWlW3CqGYT0zxYlz,https://api.spotify.com/v1/tracks/6rrUcrhWlW3CqGYT0zxYlz
0.603,0.494,2,-10.27,1,0.0301,0.428,0.000171,0.0894,0.729,147.814,6TNNMVpOgn8K5NoDC7alG6,214960,4,audio_features,spotify:track:6TNNMVpOgn8K5NoDC7alG6,https://api.spotify.com/v1/audio-analysis/6TNNMVpOgn8K5NoDC7alG6,https://api.spotify.com/v1/tracks/6TNNMVpOgn8K5NoDC7alG6
0.751,0.549,10,-9.939,1,0.0395,0.174,0.00458,0.0919,0.847,105.276,2os4nK3Y63rxYs53hVxexF,152373,4,audio_features,spotify:track:2os4nK3Y63rxYs53hVxexF,https://api.spotify.com/v1/audio-analysis/2os4nK3Y63rxYs53hVxexF,https://api.spotify.com/v1/tracks/2os4nK3Y63rxYs53hVxexF
0.443,0.455,9,-9.283,1,0.0825,0.479,1.26e-06,0.109,0.617,146.541,6VlqvDddRqWOOMKKFR0QGe,291267,4,audio_features,spotify:track:6VlqvDddRqWOOMKKFR0QGe,https://api.spotify.com/v1/audio-analysis/6VlqvDddRqWOOMKKFR0QGe,https://api.spotify.com/v1/tracks/6VlqvDddRqWOOMKKFR0QGe
0.578,0.578,7,-12.33,1,0.0288,0.0527,0.0794,0.11,0.601,107.919,1C7rz09DoS9EiDcoRxrZFJ,313307,4,audio_features,spotify:track:1C7rz09DoS9EiDcoRxrZFJ,https://api.spotify.com/v1/audio-analysis/1C7rz09DoS9EiDcoRxrZFJ,https://api.spotify.com/v1/tracks/1C7rz09DoS9EiDcoRxrZFJ
0.503,0.785,0,-6.571,1,0.0743,0.295,0,0.744,0.734,91.464,0LWINYMC4s8QTdDSb1B3Q3,247333,4,audio_features,spotify:track:0LWINYMC4s8QTdDSb1B3Q3,https://api.spotify.com/v1/audio-analysis/0LWINYMC4s8QTdDSb1B3Q3,https://api.spotify.com/v1/tracks/0LWINYMC4s8QTdDSb1B3Q3
0.556,0.893,2,-8.413,0,0.0388,0.212,0.126,0.25,0.686,124.495,5tAJ5SW4f5SICfev33qsKY,310480,4,audio_features,spotify:track:5tAJ5SW4f5SICfev33qsKY,https://api.spotify.com/v1/audio-analysis/5tAJ5SW4f5SICfev33qsKY,https://api.spotify.com/v1/tracks/5tAJ5SW4f5SICfev33qsKY
0.59,0.874,0,-2.574,1,0.051,0.125,0,0.0724,0.763,125.269,1KXtE1O9vDn44G5SxswqKV,259227,4,audio_features,spotify:track:1KXtE1O9vDn44G5SxswqKV,https://api.spotify.com/v1/audio-analysis/1KXtE1O9vDn44G5SxswqKV,https://api.spotify.com/v1/tracks/1KXtE1O9vDn44G5SxswqKV
0.406,0.715,7,-9.119,1,0.033,0.0527,7.57e-06,0.227,0.486,82.693,4A8pkGRftNVwO8DT8aaBRF,328840,4,audio_features,spotify:track:4A8pkGRftNVwO8DT8aaBRF,https://api.spotify.com/v1/audio-analysis/4A8pkGRftNVwO8DT8aaBRF,https://api.spotify.com/v1/tracks/4A8pkGRftNVwO8DT8aaBRF
0.689,0.558,9,-10.051,0,0.0309,0.0337,0.000613,0.0563,0.607,120.691,031rVKYjBhsaVM8o1i1vK0,188667,4,audio_features,spotify:track:031rVKYjBhsaVM8o1i1vK0,https://api.spotify.com/v1/audio-analysis/031rVKYjBhsaVM8o1i1vK0,https://api.spotify.com/v1/tracks/031rVKYjBhsaVM8o1i1vK0
0.645,0.477,10,-10.142,1,0.0361,0.756,0.0493,0.128,0.65,79.421,0YkfbOiT5ajoUzE4mbv6rG,171907,4,audio_features,spotify:track:0YkfbOiT5ajoUzE4mbv6rG,https://api.spotify.com/v1/audio-analysis/0YkfbOiT5ajoUzE4mbv6rG,https://api.spotify.com/v1/tracks/0YkfbOiT5ajoUzE4mbv6rG
0.615,0.799,4,-3.673,1,0.0458,0.00379,0.000653,0.254,0.963,103.922,2BHpfgnikV4gvozw0yCGkQ,187600,4,audio_features,spotify:track:2BHpfgnikV4gvozw0yCGkQ,https://api.spotify.com/v1/audio-analysis/2BHpfgnikV4gvozw0yCGkQ,https://api.spotify.com/v1/tracks/2BHpfgnikV4gvozw0yCGkQ
0.598,0.772,7,-8.444,1,0.0646,0.108,2.84e-05,0.269,0.875,76.276,6C9EFUuUajcETapx1hnE8T,469653,4,audio_features,spotify:track:6C9EFUuUajcETapx1hnE8T,https://api.spotify.com/v1/audio-analysis/6C9EFUuUajcETapx1hnE8T,https://api.spotify.com/v1/tracks/6C9EFUuUajcETapx1hnE8T
0.638,0.802,7,-4.992,1,0.0277,0.0639,5.57e-06,0.0985,0.641,114.996,2EVMlbOZkfU5htC0C3BUGa,284000,4,audio_features,spotify:track:2EVMlbOZkfU5htC0C3BUGa,https://api.spotify.com/v1/audio-analysis/2EVMlbOZkfU5htC0C3BUGa,https://api.spotify.com/v1/tracks/2EVMlbOZkfU5htC0C3BUGa
0.737,0.922,0,-4.209,1,0.0367,0.113,0,0.0786,0.834,118.966,1P75Z7PmxYHTkAb05KPj4K,193693,4,audio_features,spotify:track:1P75Z7PmxYHTkAb05KPj4K,https://api.spotify.com/v1/audio-analysis/1P75Z7PmxYHTkAb05KPj4K,https://api.spotify.com/v1/tracks/1P75Z7PmxYHTkAb05KPj4K
0.619,0.743,4,-10.997,0,0.0524,0.223,0.0587,0.172,0.768,110.272,2BuL5bVfT1DcvoTaMeAQvB,270107,4,audio_features,spotify:track:2BuL5bVfT1DcvoTaMeAQvB,https://api.spotify.com/v1/audio-analysis/2BuL5bVfT1DcvoTaMeAQvB,https://api.spotify.com/v1/tracks/2BuL5bVfT1DcvoTaMeAQvB
0.669,0.814,9,-6.766,1,0.0283,0.176,0.274,0.219,0.89,91.209,19j4Zr4Co776ADsl9aqp08,256600,4,audio_features,spotify:track:19j4Zr4Co776ADsl9aqp08,https://api.spotify.com/v1/audio-analysis/19j4Zr4Co776ADsl9aqp08,https://api.spotify.com/v1/tracks/19j4Zr4Co776ADsl9aqp08
0.514,0.482,4,-10.395,1,0.0381,0.00749,0.768,0.0901,0.496,86.535,1kjeGeTTOKX6cnpvRk7iP9,315267,4,audio_features,spotify:track:1kjeGeTTOKX6cnpvRk7iP9,https://api.spotify.com/v1/audio-analysis/1kjeGeTTOKX6cnpvRk7iP9,https://api.spotify.com/v1/tracks/1kjeGeTTOKX6cnpvRk7iP9
0.412,0.79,7,-8.142,1,0.0499,0.0389,0.532,0.737,0.802,114.056,40N7vAFHhwuS92Ce66mkpw,214274,4,audio_features,spotify:track:40N7vAFHhwuS92Ce66mkpw,https://api.spotify.com/v1/audio-analysis/40N7vAFHhwuS92Ce66mkpw,https://api.spotify.com/v1/tracks/40N7vAFHhwuS92Ce66mkpw
0.574,0.96,9,-4.906,1,0.032,0.0457,0,0.121,0.978,117.486,2Y90nL1ohB4sgYELDs7uNx,254733,4,audio_features,spotify:track:2Y90nL1ohB4sgYELDs7uNx,https://api.spotify.com/v1/audio-analysis/2Y90nL1ohB4sgYELDs7uNx,https://api.spotify.com/v1/tracks/2Y90nL1ohB4sgYELDs7uNx
0.468,0.858,1,-9.639,1,0.0543,0.166,0.000304,0.0807,0.526,77.987,16VhHtoaOjTU4AJBNSBNQ1,236760,4,audio_features,spotify:track:16VhHtoaOjTU4AJBNSBNQ1,https://api.spotify.com/v1/audio-analysis/16VhHtoaOjTU4AJBNSBNQ1,https://api.spotify.com/v1/tracks/16VhHtoaOjTU4AJBNSBNQ1
0.589,0.706,4,-12.587,0,0.049,0.334,0.165,0.282,0.889,152.632,4MBELmoHEUGrz1m9ev1cIB,205387,4,audio_features,spotify:track:4MBELmoHEUGrz1m9ev1cIB,https://api.spotify.com/v1/audio-analysis/4MBELmoHEUGrz1m9ev1cIB,https://api.spotify.com/v1/tracks/4MBELmoHEUGrz1m9ev1cIB
0.75,0.62,7,-8.72,1,0.0257,0.0932,0.0135,0.0612,0.93,103.538,6kotXaSQaGYxE62hVpdHWu,209467,4,audio_features,spotify:track:6kotXaSQaGYxE62hVpdHWu,https://api.spotify.com/v1/audio-analysis/6kotXaSQaGYxE62hVpdHWu,https://api.spotify.com/v1/tracks/6kotXaSQaGYxE62hVpdHWu
0.765,0.476,7,-13.487,1,0.0329,0.0504,2.76e-06,0.165,0.965,114.02,7gSQv1OHpkIoAdUiRLdmI6,178360,4,audio_features,spotify:track:7gSQv1OHpkIoAdUiRLdmI6,https://api.spotify.com/v1/audio-analysis/7gSQv1OHpkIoAdUiRLdmI6,https://api.spotify.com/v1/tracks/7gSQv1OHpkIoAdUiRLdmI6
0.545,0.727,5,-9.684,1,0.0409,0.165,3.62e-06,0.111,0.757,97.208,49KsSKHpaIfqCQtWlVREKy,171853,4,audio_features,spotify:track:49KsSKHpaIfqCQtWlVREKy,https://api.spotify.com/v1/audio-analysis/49KsSKHpaIfqCQtWlVREKy,https://api.spotify.com/v1/tracks/49KsSKHpaIfqCQtWlVREKy
0.558,0.684,0,-8.246,1,0.0288,0.433,0.00293,0.226,0.867,116.232,06FcMPcosZg13x2QODDDK6,327880,4,audio_features,spotify:track:06FcMPcosZg13x2QODDDK6,https://api.spotify.com/v1/audio-analysis/06FcMPcosZg13x2QODDDK6,https://api.spotify.com/v1/tracks/06FcMPcosZg13x2QODDDK6
0.693,0.62,9,-6.509,1,0.0424,0.784,0.844,0.112,0.571,106.346,17Jg504RgNPNgdpRkJh9Co,249170,4,audio_features,spotify:track:17Jg504RgNPNgdpRkJh9Co,https://api.spotify.com/v1/audio-analysis/17Jg504RgNPNgdpRkJh9Co,https://api.spotify.com/v1/tracks/17Jg504RgNPNgdpRkJh9Co
0.641,0.612,2,-8.307,1,0.0361,0.0474,0.0588,0.102,0.854,136.413,6J0AjzrYsPZrQtw6IjErhy,184747,4,audio_features,spotify:track:6J0AjzrYsPZrQtw6IjErhy,https://api.spotify.com/v1/audio-analysis/6J0AjzrYsPZrQtw6IjErhy,https://api.spotify.com/v1/tracks/6J0AjzrYsPZrQtw6IjErhy
0.443,0.916,0,-7.84,1,0.362,0.325,0.000282,0.626,0.766,161.312,4W8BdL5Ads2wqBb1CgC2yw,300027,4,audio_features,spotify:track:4W8BdL5Ads2wqBb1CgC2yw,https://api.spotify.com/v1/audio-analysis/4W8BdL5Ads2wqBb1CgC2yw,https://api.spotify.com/v1/tracks/4W8BdL5Ads2wqBb1CgC2yw
0.858,0.544,0,-9.289,1,0.0751,0.583,0.00109,0.0707,0.874,108.217,2gE95JskwQ1pCACTpGe1Db,166280,4,audio_features,spotify:track:2gE95JskwQ1pCACTpGe1Db,https://api.spotify.com/v1/audio-analysis/2gE95JskwQ1pCACTpGe1Db,https://api.spotify.com/v1/tracks/2gE95JskwQ1pCACTpGe1Db
0.703,0.636,7,-7.579,1,0.0376,0.186,0.0256,0.0959,0.218,122.921,6zmQ8bzlDIfngjy0Ba3w46,191773,4,audio_features,spotify:track:6zmQ8bzlDIfngjy0Ba3w46,https://api.spotify.com/v1/audio-analysis/6zmQ8bzlDIfngjy0Ba3w46,https://api.spotify.com/v1/tracks/6zmQ8bzlDIfngjy0Ba3w46
0.574,0.664,5,-11.5,1,0.0346,0.0737,0,0.22,0.936,122.956,2zI3bUYn2pcF27of6i2oqK,215667,4,audio_features,spotify:track:2zI3bUYn2pcF27of6i2oqK,https://api.spotify.com/v1/audio-analysis/2zI3bUYn2pcF27of6i2oqK,https://api.spotify.com/v1/tracks/2zI3bUYn2pcF27of6i2oqK
0.623,0.709,1,-9.818,0,0.0636,0.102,0,0.0967,0.948,122.394,0iA3xXSkSCiJywKyo1UKjQ,165381,4,audio_features,spotify:track:0iA3xXSkSCiJywKyo1UKjQ,https://api.spotify.com/v1/audio-analysis/0iA3xXSkSCiJywKyo1UKjQ,https://api.spotify.com/v1/tracks/0iA3xXSkSCiJywKyo1UKjQ
0.786,0.469,2,-11.336,1,0.105,0.00776,0,0.0834,0.8,119.929,2ZMEdXxVSRfMshCDBMjt0o,334000,4,audio_features,spotify:track:2ZMEdXxVSRfMshCDBMjt0o,https://api.spotify.com/v1/audio-analysis/2ZMEdXxVSRfMshCDBMjt0o,https://api.spotify.com/v1/tracks/2ZMEdXxVSRfMshCDBMjt0o
0.24,0.615,2,-14.117,1,0.0677,0.171,0.0125,0.0801,0.768,166.657,5CGpPUcUahMuLzkNK9ZgPP,334000,4,audio_features,spotify:track:5CGpPUcUahMuLzkNK9ZgPP,https://api.spotify.com/v1/audio-analysis/5CGpPUcUahMuLzkNK9ZgPP,https://api.spotify.com/v1/tracks/5CGpPUcUahMuLzkNK9ZgPP
0.707,0.741,1,-6.642,1,0.0443,0.44,0.0199,0.103,0.376,118.582,4tjwSCrAGVif9JecvUFq0x,324423,4,audio_features,spotify:track:4tjwSCrAGVif9JecvUFq0x,https://api.spotify.com/v1/audio-analysis/4tjwSCrAGVif9JecvUFq0x,https://api.spotify.com/v1/tracks/4tjwSCrAGVif9JecvUFq0x
0.585,0.666,0,-5.381,1,0.0293,0.209,0.339,0.085,0.545,88.841,3qEJr0LAjbuTA4N1cCgShG,226187,4,audio_features,spotify:track:3qEJr0LAjbuTA4N1cCgShG,https://api.spotify.com/v1/audio-analysis/3qEJr0LAjbuTA4N1cCgShG,https://api.spotify.com/v1/tracks/3qEJr0LAjbuTA4N1cCgShG
0.618,0.678,0,-5.199,1,0.0316,0.6,0.723,0.501,0.79,133.453,74mpiRPDd2rFeBR1Yl60I3,204573,4,audio_features,spotify:track:74mpiRPDd2rFeBR1Yl60I3,https://api.spotify.com/v1/audio-analysis/74mpiRPDd2rFeBR1Yl60I3,https://api.spotify.com/v1/tracks/74mpiRPDd2rFeBR1Yl60I3
0.716,0.843,0,-3.028,1,0.028,0.396,0,0.102,0.493,111.865,6XoLch1cqUhSvALTII6UmA,267467,4,audio_features,spotify:track:6XoLch1cqUhSvALTII6UmA,https://api.spotify.com/v1/audio-analysis/6XoLch1cqUhSvALTII6UmA,https://api.spotify.com/v1/tracks/6XoLch1cqUhSvALTII6UmA
0.53,0.504,5,-6.71,1,0.0251,0.101,0.000633,0.106,0.56,77.295,2eD05M0sROqhQpkQJ9ze8x,231640,4,audio_features,spotify:track:2eD05M0sROqhQpkQJ9ze8x,https://api.spotify.com/v1/audio-analysis/2eD05M0sROqhQpkQJ9ze8x,https://api.spotify.com/v1/tracks/2eD05M0sROqhQpkQJ9ze8x
0.458,0.539,4,-12.403,0,0.057,0.122,0.00946,0.17,0.56,118.95,2iqKVzMZpyUVPwxIVaQkhm,233773,4,audio_features,spotify:track:2iqKVzMZpyUVPwxIVaQkhm,https://api.spotify.com/v1/audio-analysis/2iqKVzMZpyUVPwxIVaQkhm,https://api.spotify.com/v1/tracks/2iqKVzMZpyUVPwxIVaQkhm
0.361,0.642,4,-10.709,1,0.0395,0.283,3.59e-06,0.304,0.671,175.049,55KjdOqaFxNpwDoQFjFOFa,208560,4,audio_features,spotify:track:55KjdOqaFxNpwDoQFjFOFa,https://api.spotify.com/v1/audio-analysis/55KjdOqaFxNpwDoQFjFOFa,https://api.spotify.com/v1/tracks/55KjdOqaFxNpwDoQFjFOFa
0.603,0.563,2,-9.932,1,0.0283,0.47,1.04e-05,0.29,0.642,106.431,47bXIv24jthL4vzZy3j7CY,166280,4,audio_features,spotify:track:47bXIv24jthL4vzZy3j7CY,https://api.spotify.com/v1/audio-analysis/47bXIv24jthL4vzZy3j7CY,https://api.spotify.com/v1/tracks/47bXIv24jthL4vzZy3j7CY
0.402,0.814,10,-4.954,1,0.14,0.0383,1.19e-06,0.266,0.516,170.02,5eYwDBLucWfWI5KsV7oYX2,272267,4,audio_features,spotify:track:5eYwDBLucWfWI5KsV7oYX2,https://api.spotify.com/v1/audio-analysis/5eYwDBLucWfWI5KsV7oYX2,https://api.spotify.com/v1/tracks/5eYwDBLucWfWI5KsV7oYX2
0.537,0.559,4,-12.224,1,0.0315,0.314,0.000795,0.116,0.918,167.758,3euDGpS2R0NC2Xssqxohva,259702,4,audio_features,spotify:track:3euDGpS2R0NC2Xssqxohva,https://api.spotify.com/v1/audio-analysis/3euDGpS2R0NC2Xssqxohva,https://api.spotify.com/v1/tracks/3euDGpS2R0NC2Xssqxohva
0.604,0.547,9,-8.663,1,0.0298,0.606,0.000157,0.0879,0.773,136.164,5YHIeNYfpZ7RAuLYoceq4X,130094,4,audio_features,spotify:track:5YHIeNYfpZ7RAuLYoceq4X,https://api.spotify.com/v1/audio-analysis/5YHIeNYfpZ7RAuLYoceq4X,https://api.spotify.com/v1/tracks/5YHIeNYfpZ7RAuLYoceq4X
0.788,0.38,10,-15.179,1,0.0346,0.811,0.906,0.102,0.892,138.205,6KKcey1w86oP0qxN8frbfD,167385,4,audio_features,spotify:track:6KKcey1w86oP0qxN8frbfD,https://api.spotify.com/v1/audio-analysis/6KKcey1w86oP0qxN8frbfD,https://api.spotify.com/v1/tracks/6KKcey1w86oP0qxN8frbfD
0.653,0.539,7,-10.115,1,0.0345,0.139,0.559,0.178,0.605,96.127,0iSBeKGfZPnbEacqYFmxw6,354467,4,audio_features,spotify:track:0iSBeKGfZPnbEacqYFmxw6,https://api.spotify.com/v1/audio-analysis/0iSBeKGfZPnbEacqYFmxw6,https://api.spotify.com/v1/tracks/0iSBeKGfZPnbEacqYFmxw6
0.428,0.92,5,-6.525,1,0.0682,0.362,0.000269,0.952,0.861,174.356,3uV6I4M58cTts4y1OMBP3M,347867,4,audio_features,spotify:track:3uV6I4M58cTts4y1OMBP3M,https://api.spotify.com/v1/audio-analysis/3uV6I4M58cTts4y1OMBP3M,https://api.spotify.com/v1/tracks/3uV6I4M58cTts4y1OMBP3M
0.637,0.794,2,-10.153,1,0.0431,0.557,8.18e-05,0.344,0.97,165.428,1vhlVbHnbKJPD7pqCC0cE7,248560,4,audio_features,spotify:track:1vhlVbHnbKJPD7pqCC0cE7,https://api.spotify.com/v1/audio-analysis/1vhlVbHnbKJPD7pqCC0cE7,https://api.spotify.com/v1/tracks/1vhlVbHnbKJPD7pqCC0cE7
0.553,0.576,0,-13.458,1,0.0304,0.191,0.00664,0.0365,0.457,109.827,3Xls4cNOwy01dtrNXb1inG,298333,4,audio_features,spotify:track:3Xls4cNOwy01dtrNXb1inG,https://api.spotify.com/v1/audio-analysis/3Xls4cNOwy01dtrNXb1inG,https://api.spotify.com/v1/tracks/3Xls4cNOwy01dtrNXb1inG
0.648,0.525,9,-9.213,1,0.0241,0.466,1.5e-06,0.165,0.724,98.131,4JwjzS9WFkWlpzGCwh82fn,314840,4,audio_features,spotify:track:4JwjzS9WFkWlpzGCwh82fn,https://api.spotify.com/v1/audio-analysis/4JwjzS9WFkWlpzGCwh82fn,https://api.spotify.com/v1/tracks/4JwjzS9WFkWlpzGCwh82fn
0.472,0.583,1,-13.259,1,0.0332,0.283,0.131,0.353,0.543,115.705,67FIh7ETAWWDA86vBfElic,425667,4,audio_features,spotify:track:67FIh7ETAWWDA86vBfElic,https://api.spotify.com/v1/audio-analysis/67FIh7ETAWWDA86vBfElic,https://api.spotify.com/v1/tracks/67FIh7ETAWWDA86vBfElic
0.554,0.732,8,-10.142,1,0.0807,0.296,0,0.168,0.811,159.183,0LiczY4DOe2qDlTw6KgcJg,228667,4,audio_features,spotify:track:0LiczY4DOe2qDlTw6KgcJg,https://api.spotify.com/v1/audio-analysis/0LiczY4DOe2qDlTw6KgcJg,https://api.spotify.com/v1/tracks/0LiczY4DOe2qDlTw6KgcJg
0.699,0.502,9,-12.526,1,0.0278,0.0607,0.0337,0.317,0.676,105.267,2c92VFZu2JBd8k16ExLRAm,221640,4,audio_features,spotify:track:2c92VFZu2JBd8k16ExLRAm,https://api.spotify.com/v1/audio-analysis/2c92VFZu2JBd8k16ExLRAm,https://api.spotify.com/v1/tracks/2c92VFZu2JBd8k16ExLRAm
0.424,0.648,6,-12.839,0,0.0466,0.0232,0.0664,0.149,0.663,138.903,3PArwM8KsdNhWF4yZMndhx,575573,4,audio_features,spotify:track:3PArwM8KsdNhWF4yZMndhx,https://api.spotify.com/v1/audio-analysis/3PArwM8KsdNhWF4yZMndhx,https://api.spotify.com/v1/tracks/3PArwM8KsdNhWF4yZMndhx
0.625,0.835,9,-6.476,0,0.0491,0.0831,0.0842,0.0999,0.876,118.641,0HHIbFhmTXsIzz2VUmkH96,662773,4,audio_features,spotify:track:0HHIbFhmTXsIzz2VUmkH96,https://api.spotify.com/v1/audio-analysis/0HHIbFhmTXsIzz2VUmkH96,https://api.spotify.com/v1/tracks/0HHIbFhmTXsIzz2VUmkH96
0.814,0.418,11,-15.372,1,0.0382,0.75,0.0116,0.099,0.842,91.658,5AQpbyFoQmkOVwmlhKN4ii,156840,4,audio_features,spotify:track:5AQpbyFoQmkOVwmlhKN4ii,https://api.spotify.com/v1/audio-analysis/5AQpbyFoQmkOVwmlhKN4ii,https://api.spotify.com/v1/tracks/5AQpbyFoQmkOVwmlhKN4ii
0.559,0.704,9,-9.887,1,0.0742,0.0322,2.46e-06,0.401,0.768,82.947,4cHBP73V974hbCl66gvWsi,247907,4,audio_features,spotify:track:4cHBP73V974hbCl66gvWsi,https://api.spotify.com/v1/audio-analysis/4cHBP73V974hbCl66gvWsi,https://api.spotify.com/v1/tracks/4cHBP73V974hbCl66gvWsi
0.633,0.934,0,-3.594,1,0.0344,0.219,0.00021,0.0592,0.963,128.606,61UuPxxYUvacEH6SHIK3sU,228667,4,audio_features,spotify:track:61UuPxxYUvacEH6SHIK3sU,https://api.spotify.com/v1/audio-analysis/61UuPxxYUvacEH6SHIK3sU,https://api.spotify.com/v1/tracks/61UuPxxYUvacEH6SHIK3sU
0.636,0.682,7,-11.229,1,0.0622,0.527,1.7e-06,0.0936,0.646,136.7,3b5OL5PSPTYHKV3RVSZuEl,354173,4,audio_features,spotify:track:3b5OL5PSPTYHKV3RVSZuEl,https://api.spotify.com/v1/audio-analysis/3b5OL5PSPTYHKV3RVSZuEl,https://api.spotify.com/v1/tracks/3b5OL5PSPTYHKV3RVSZuEl
0.673,0.481,9,-9.88,1,0.0488,0.0764,4e-05,0.127,0.767,117.087,4uIHPormmUH31qyjP7CU4d,178973,4,audio_features,spotify:track:4uIHPormmUH31qyjP7CU4d,https://api.spotify.com/v1/audio-analysis/4uIHPormmUH31qyjP7CU4d,https://api.spotify.com/v1/tracks/4uIHPormmUH31qyjP7CU4d
0.48,0.772,10,-11.39,1,0.0413,0.268,0.0636,0.118,0.813,92.677,7fRN3zdAkbMSB4fjk2YaD6,381373,4,audio_features,spotify:track:7fRN3zdAkbMSB4fjk2YaD6,https://api.spotify.com/v1/audio-analysis/7fRN3zdAkbMSB4fjk2YaD6,https://api.spotify.com/v1/tracks/7fRN3zdAkbMSB4fjk2YaD6
0.635,0.831,7,-5.278,1,0.0296,0.0239,0.00091,0.106,0.735,104.349,4gRfV6SEd0cTqeR9ksrbIs,180360,4,audio_features,spotify:track:4gRfV6SEd0cTqeR9ksrbIs,https://api.spotify.com/v1/audio-analysis/4gRfV6SEd0cTqeR9ksrbIs,https://api.spotify.com/v1/tracks/4gRfV6SEd0cTqeR9ksrbIs
0.558,0.898,4,-4.314,1,0.0515,0.13,0.306,0.0562,0.853,133.338,7CYbtT5BeRAVJnkJwgEBcu,392427,4,audio_features,spotify:track:7CYbtT5BeRAVJnkJwgEBcu,https://api.spotify.com/v1/audio-analysis/7CYbtT5BeRAVJnkJwgEBcu,https://api.spotify.com/v1/tracks/7CYbtT5BeRAVJnkJwgEBcu
0.765,0.502,9,-7.393,1,0.0321,0.119,0.0011,0.171,0.836,144.204,7MooGz4ZPE4bNxjFegR6Jx,289440,4,audio_features,spotify:track:7MooGz4ZPE4bNxjFegR6Jx,https://api.spotify.com/v1/audio-analysis/7MooGz4ZPE4bNxjFegR6Jx,https://api.spotify.com/v1/tracks/7MooGz4ZPE4bNxjFegR6Jx
0.619,0.637,2,-7.369,1,0.0286,0.015,0,0.374,0.936,105.205,3cw3Z7mS55gd3NUjh4k0bL,246307,4,audio_features,spotify:track:3cw3Z7mS55gd3NUjh4k0bL,https://api.spotify.com/v1/audio-analysis/3cw3Z7mS55gd3NUjh4k0bL,https://api.spotify.com/v1/tracks/3cw3Z7mS55gd3NUjh4k0bL
0.422,0.462,4,-7.406,1,0.0509,0.677,0.00139,0.175,0.54,93.81,5jQPaMjSWpFOMx8BVUOtpM,171600,4,audio_features,spotify:track:5jQPaMjSWpFOMx8BVUOtpM,https://api.spotify.com/v1/audio-analysis/5jQPaMjSWpFOMx8BVUOtpM,https://api.spotify.com/v1/tracks/5jQPaMjSWpFOMx8BVUOtpM
0.507,0.66,2,-4.957,1,0.0306,0.0115,0.336,0.322,0.696,100.783,0fM0mFxHP1R4KPX1PB8tWU,175040,4,audio_features,spotify:track:0fM0mFxHP1R4KPX1PB8tWU,https://api.spotify.com/v1/audio-analysis/0fM0mFxHP1R4KPX1PB8tWU,https://api.spotify.com/v1/tracks/0fM0mFxHP1R4KPX1PB8tWU
0.485,0.943,4,-4.423,1,0.0416,0.0639,0.179,0.144,0.889,141.982,42o3gy9e8dzBHvQE991ad8,271933,4,audio_features,spotify:track:42o3gy9e8dzBHvQE991ad8,https://api.spotify.com/v1/audio-analysis/42o3gy9e8dzBHvQE991ad8,https://api.spotify.com/v1/tracks/42o3gy9e8dzBHvQE991ad8
0.621,0.524,0,-15.269,1,0.0803,0.0652,0.00199,0.893,0.889,110.586,2fDHuS1PTkHBbCWWZF1ph9,162653,4,audio_features,spotify:track:2fDHuS1PTkHBbCWWZF1ph9,https://api.spotify.com/v1/audio-analysis/2fDHuS1PTkHBbCWWZF1ph9,https://api.spotify.com/v1/tracks/2fDHuS1PTkHBbCWWZF1ph9
0.631,0.635,4,-13.902,1,0.0602,0.422,0.00112,0.163,0.916,163.275,02S3bKFXu6Ow0bmJdmEQlr,285507,4,audio_features,spotify:track:02S3bKFXu6Ow0bmJdmEQlr,https://api.spotify.com/v1/audio-analysis/02S3bKFXu6Ow0bmJdmEQlr,https://api.spotify.com/v1/tracks/02S3bKFXu6Ow0bmJdmEQlr
0.417,0.772,6,-8.913,1,0.036,0.41,0.0282,0.0842,0.497,102.325,7B3B9tt6XJQdch3DrbvWC4,251960,4,audio_features,spotify:track:7B3B9tt6XJQdch3DrbvWC4,https://api.spotify.com/v1/audio-analysis/7B3B9tt6XJQdch3DrbvWC4,https://api.spotify.com/v1/tracks/7B3B9tt6XJQdch3DrbvWC4
0.637,0.434,3,-15.846,1,0.154,0.584,0.000419,0.0806,0.672,78.056,1oBQLfYW3tNXezfgC5qk3H,351173,4,audio_features,spotify:track:1oBQLfYW3tNXezfgC5qk3H,https://api.spotify.com/v1/audio-analysis/1oBQLfYW3tNXezfgC5qk3H,https://api.spotify.com/v1/tracks/1oBQLfYW3tNXezfgC5qk3H
0.589,0.85,2,-6.143,1,0.0343,0.0606,0.779,0.274,0.813,130.318,36gPq8WG7tDxrblyGVUCiT,161467,4,audio_features,spotify:track:36gPq8WG7tDxrblyGVUCiT,https://api.spotify.com/v1/audio-analysis/36gPq8WG7tDxrblyGVUCiT,https://api.spotify.com/v1/tracks/36gPq8WG7tDxrblyGVUCiT
